Instituicao,Data,RWA_Credito,RWA_Mercado,RWA_Operacional,Capital_Principal,Alavancagem,PIB,IPCA,Spread,NPL,Estresse_Alto,RWA_Credito_lag4,RWA_Mercado_lag4,RWA_Operacional_lag4,Capital_Principal_lag4,Alavancagem_lag4,PIB_lag4,IPCA_lag4,Spread_lag4,Prob_Estresse,Log_Odds_Estresse,Score_Robustez
SENFFNET IP - PRUDENCIAL,2024-09-01,725656.0,6680.0,463815.0,0.1244,0.0,190.99,0.8015076655999875,28.473333333333333,0.1889295005513956,0,747569.0,0.0,267344.0,0.1027999999999999,1.0034999999999998,184.44,0.6111867176000096,31.51333333333333,0.2009362069783725,-1.380453304315776,1.380453304315776
SENFFNET IP - PRUDENCIAL,2024-12-01,792493.0,7676.0,463815.0,0.1355,0.0,191.11,1.47713535680003,27.96,0.1452178478206518,0,748047.0,0.0,267344.0,0.1122,0.0,185.03,1.083587763199989,30.41333333333333,0.04272086121407691,-3.109407676144498,3.109407676144498
SENFFNET IP - PRUDENCIAL,2025-03-01,910955.0,7164.0,275868.0,0.1668,0.0,193.61,2.040339737600028,29.313333333333333,0.0,0,1001542.0,0.0,431395.0,0.0855,0.0,186.65,1.415491577599992,29.896666666666665,0.040668602944282865,-3.160780212208248,3.160780212208248
SENFFNET IP - PRUDENCIAL,2025-06-01,957315.0,6871.0,275868.0,0.1668,0.0,194.33,0.9327766831999762,31.666666666666668,0.0,0,776529.0,0.0,431395.0,0.1172,0.0,189.49,1.053515670799987,29.07333333333333,0.038955653254815086,-3.2055966513515686,3.2055966513515686
SICREDI - PRUDENCIAL,2017-03-01,4598608.0,14650.0,1125023.0,0.2137,0.0371,164.34,0.9630321349999972,41.17333333333333,0.0005848096043543,0,6156718.0,19601.0,969755.0,0.1697,0.0426,163.26,2.6208101489999747,35.07,0.015967365482208347,-4.121112079820352,4.121112079820352
SICREDI - PRUDENCIAL,2017-06-01,4289728.0,11315.0,1125023.0,0.231,0.0363,165.65,0.2193980018000196,36.63666666666666,0.0004955445587594,0,5663064.0,3681.0,969755.0,0.1873999999999999,0.0353,163.72,1.7496396530000125,38.303333333333335,0.0182854385647316,-3.9831955593078665,3.9831955593078665
SICREDI - PRUDENCIAL,2017-09-01,4650491.0,13254.0,1227434.0,0.2155,0.0371,166.12,0.5911447296000016,36.16333333333333,0.000269864509852,0,5939449.0,7355.0,1022834.0,0.1832,0.0351,162.92,1.043057830399996,39.71333333333333,0.01718088663508332,-4.046627564642171,4.046627564642171
SICREDI - PRUDENCIAL,2017-12-01,5250935.0,13674.0,1227434.0,0.1846,0.033,167.13,1.144261174399985,33.526666666666664,0.0002293417190222,0,6599240.0,9192.0,1022834.0,0.1571,0.0334,162.73,0.7417894039999817,40.38,0.013580716587453346,-4.285430612451136,4.285430612451136
SICREDI - PRUDENCIAL,2018-03-01,5035247.0,15923.0,1398999.0,0.1907999999999999,0.0313,167.98,0.7014778351999817,33.15,6.411134236407407e-05,0,4598608.0,14650.0,1125023.0,0.2137,0.0371,164.34,0.9630321349999972,41.17333333333333,0.028318259893193764,-3.535521500585128,3.535521500585128
SICREDI - PRUDENCIAL,2018-06-01,5013078.0,16438.0,1398999.0,0.1951,0.0295,167.89,1.8887030879999989,30.82333333333333,3.044017438248985e-05,0,4289728.0,11315.0,1125023.0,0.231,0.0363,165.65,0.2193980018000196,36.63666666666666,0.02934939420842217,-3.498694668580492,3.498694668580492
SICREDI - PRUDENCIAL,2018-09-01,5647798.0,14661.0,1498586.0,0.1766,0.0302,169.35,0.7208535743999933,28.546666666666667,5.869837440453774e-05,0,4650491.0,13254.0,1227434.0,0.2155,0.0371,166.12,0.5911447296000016,36.16333333333333,0.026882626029003345,-3.589024500607128,3.589024500607128
SICREDI - PRUDENCIAL,2018-12-01,6552590.0,22602.0,1498586.0,0.1484,0.0291,169.09,0.3894135824999978,28.71666666666667,2.403002458963609e-05,0,5250935.0,13674.0,1227434.0,0.1846,0.033,167.13,1.144261174399985,33.526666666666664,0.021110691012424028,-3.836638975639997,3.836638975639997
SICREDI - PRUDENCIAL,2019-03-01,6524880.0,27253.0,1456011.0,0.1503999999999999,0.0279999999999999,169.51,1.507011320000018,30.386666666666667,2.839434295530816e-05,0,5035247.0,15923.0,1398999.0,0.1907999999999999,0.0313,167.98,0.7014778351999817,33.15,0.023720499820364598,-3.717409273061067,3.717409273061067
SICREDI - PRUDENCIAL,2019-06-01,6326931.0,25725.0,1456011.0,0.1568999999999999,0.0292,170.58,0.710811074100004,30.69666666666667,4.07845371688453e-05,0,5013078.0,16438.0,1398999.0,0.1951,0.0295,167.89,1.8887030879999989,30.82333333333333,0.024242567516331505,-3.695103947102328,3.695103947102328
SICREDI - PRUDENCIAL,2019-09-01,6734591.0,38214.0,1670305.0,0.1485,0.0265,170.5,0.2600889164000142,30.59,6.173586044843763e-05,0,5647798.0,14661.0,1498586.0,0.1766,0.0302,169.35,0.7208535743999933,28.546666666666667,0.018700264144711563,-3.960340304989547,3.960340304989547
SICREDI - PRUDENCIAL,2019-12-01,7529997.0,22284.0,1670305.0,0.1315,0.0239,171.91,1.767530865000011,29.096666666666664,0.000140285513697,0,6552590.0,22602.0,1498586.0,0.1484,0.0291,169.09,0.3894135824999978,28.71666666666667,0.013506963281925723,-4.2909509158393275,4.2909509158393275
SICREDI - PRUDENCIAL,2020-03-01,9133629.0,51882.0,1813885.0,0.1267,0.0232,168.09,0.5308473674999981,28.24,0.0002347762587137,0,6524880.0,27253.0,1456011.0,0.1503999999999999,0.0279999999999999,169.51,1.507011320000018,30.386666666666667,0.013489882754879534,-4.292233602288293,4.292233602288293
SICREDI - PRUDENCIAL,2020-06-01,8048121.0,17235.0,1813885.0,0.1437,0.0229,153.27,-0.4306129372000034,24.44333333333333,0.0001703085924868,0,6326931.0,25725.0,1456011.0,0.1568999999999999,0.0292,170.58,0.710811074100004,30.69666666666667,0.013807709378071938,-4.268624269843727,4.268624269843727
SICREDI - PRUDENCIAL,2020-09-01,9314407.0,18974.0,1958821.0,0.1272,0.0197999999999999,165.34,1.2447095295999857,21.71666666666667,0.0001513789641524,0,6734591.0,38214.0,1670305.0,0.1485,0.0265,170.5,0.2600889164000142,30.59,0.01298951168404904,-4.330538427644481,4.330538427644481
SIMPALA CFI - PRUDENCIAL,2021-03-01,32809.0,0.0,12278.0,0.1766,0.0,173.12,2.052492994999988,22.403333333333336,0.096745100428882,0,11318.0,0.0,12973.0,0.2269999999999999,0.0,168.09,0.5308473674999981,28.24,0.07794326650100218,-2.470625545362004,2.470625545362004
SIMPALA CFI - PRUDENCIAL,2021-06-01,43226.0,0.0,12278.0,0.156,0.0,172.06,1.6786286369000036,21.46333333333333,0.097358760321607,0,23577.0,0.0,12973.0,0.08,0.0,153.27,-0.4306129372000034,24.44333333333333,0.1345841408236559,-1.8610205677931075,1.8610205677931075
SIMPALA CFI - PRUDENCIAL,2021-09-01,50839.0,0.0,18424.0,0.1226,0.0,172.27,3.0196768831999954,21.08666666666667,0.0847171228483821,0,24891.0,0.0,9761.0,0.2289999999999999,0.0,165.34,1.2447095295999857,21.71666666666667,0.08431057275719536,-2.385169978684996,2.385169978684996
SIMPALA CFI - PRUDENCIAL,2021-12-01,59593.0,0.0,18424.0,0.1364,0.0,174.3,2.958021687500012,22.62,0.1092689319722496,0,38493.0,0.0,9761.0,0.1728,0.0,171.47,3.131382328999988,20.72,0.0746202303727483,-2.517792560055159,2.517792560055159
SIMPALA CFI - PRUDENCIAL,2022-03-01,75249.0,0.0,27505.0,0.1135999999999999,0.0,175.72,3.2006523548000043,24.72,0.0946185883317106,0,32809.0,0.0,12278.0,0.1766,0.0,173.12,2.052492994999988,22.403333333333336,0.069727908002371,-2.590876476121637,2.590876476121637
SIMPALA CFI - PRUDENCIAL,2022-06-01,89569.0,0.0,27505.0,0.1159,0.0,177.81,2.215266379399994,25.546666666666667,0.0954647334337371,0,43226.0,0.0,12278.0,0.156,0.0,172.06,1.6786286369000036,21.46333333333333,0.07248956189160255,-2.5490614709648454,2.5490614709648454
SIMPALA CFI - PRUDENCIAL,2022-09-01,102258.0,0.0,43172.0,0.1143,0.0,179.54,-1.3245430992000151,27.44,0.1053545466533076,0,50839.0,0.0,18424.0,0.1226,0.0,172.27,3.0196768831999954,21.08666666666667,0.07568103846492363,-2.502529562212229,2.502529562212229
SIMPALA CFI - PRUDENCIAL,2022-12-01,123706.0,0.0,43172.0,0.1457,0.0,180.33,1.6286339977999995,29.036666666666665,0.1832934034389247,0,59593.0,0.0,18424.0,0.1364,0.0,174.3,2.958021687500012,22.62,0.07004519262766379,-2.5859953481506306,2.5859953481506306
SIMPALA CFI - PRUDENCIAL,2023-03-01,149184.0,0.0,71458.0,0.1512,0.0,182.74,2.094210609200031,30.19,0.1760320940296356,0,75249.0,0.0,27505.0,0.1135999999999999,0.0,175.72,3.2006523548000043,24.72,0.06865604850045587,-2.607519417552653,2.607519417552653
SIMPALA CFI - PRUDENCIAL,2023-06-01,193984.0,0.0,71458.0,0.1306,0.0,184.28,0.760729877599986,32.02333333333333,0.1851745031130085,0,89569.0,0.0,27505.0,0.1159,0.0,177.81,2.215266379399994,25.546666666666667,0.06276661218284312,-2.703509052220366,2.703509052220366
SIMPALA CFI - PRUDENCIAL,2023-09-01,233759.0,0.0,111877.0,0.11,0.0,184.44,0.6111867176000096,31.51333333333333,0.1442774612148547,0,102258.0,0.0,43172.0,0.1143,0.0,179.54,-1.3245430992000151,27.44,0.05621016932828761,-2.8208058150315733,2.8208058150315733
SIMPALA CFI - PRUDENCIAL,2023-12-01,269655.0,0.0,111877.0,0.1234,0.0,185.03,1.083587763199989,30.41333333333333,0.1279673671924888,0,123706.0,0.0,43172.0,0.1457,0.0,180.33,1.6286339977999995,29.036666666666665,0.05590284907584298,-2.8266137288409445,2.8266137288409445
SIMPALA CFI - PRUDENCIAL,2024-03-01,297768.0,0.0,165398.0,0.1147,0.0,186.65,1.415491577599992,29.896666666666665,0.1043774635516977,0,149184.0,0.0,71458.0,0.1512,0.0,182.74,2.094210609200031,30.19,0.05214025055251756,-2.900269333921093,2.900269333921093
SIMPALA CFI - PRUDENCIAL,2024-06-01,335909.0,0.0,165398.0,0.1018999999999999,0.0,189.49,1.053515670799987,29.07333333333333,0.0785018080527789,0,193984.0,0.0,71458.0,0.1306,0.0,184.28,0.760729877599986,32.02333333333333,0.048643613725508454,-2.9733682111822115,2.9733682111822115
SIMPALA CFI - PRUDENCIAL,2024-09-01,366537.0,0.0,215538.0,0.0899,0.0,190.99,0.8015076655999875,28.473333333333333,0.083912888984813,0,233759.0,0.0,111877.0,0.11,0.0,184.44,0.6111867176000096,31.51333333333333,0.049203776658437344,-2.9613293815956916,2.9613293815956916
SIMPALA CFI - PRUDENCIAL,2024-12-01,410279.0,0.0,215538.0,0.0895,0.0,191.11,1.47713535680003,27.96,0.0743785668106107,0,269655.0,0.0,111877.0,0.1234,0.0,185.03,1.083587763199989,30.41333333333333,0.04736465048201116,-3.001356016187945,3.001356016187945
SIMPALA CFI - PRUDENCIAL,2025-03-01,456005.0,0.0,220181.0,0.1057,0.0,193.61,2.040339737600028,29.313333333333333,0.0,0,297768.0,0.0,165398.0,0.1147,0.0,186.65,1.415491577599992,29.896666666666665,0.0460680288058866,-3.0304731688926125,3.0304731688926125
SIMPALA CFI - PRUDENCIAL,2025-06-01,0.0,0.0,0.0,0.0,0.0,194.33,0.9327766831999762,31.666666666666668,0.0,0,335909.0,0.0,165398.0,0.1018999999999999,0.0,189.49,1.053515670799987,29.07333333333333,0.04148628683506455,-3.1400209344682306,3.1400209344682306
SIMPALA CFI - PRUDENCIAL,2025-09-01,560611.0,0.0,218268.0,0.0401,0.0,,0.6304326271999727,31.94666666666667,0.0,0,366537.0,0.0,215538.0,0.0899,0.0,190.99,0.8015076655999875,28.473333333333333,0.040094133810425744,-3.175605189111296,3.175605189111296
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2017-03-01,69589.0,0.0,35918.0,0.1809,0.0,164.34,0.9630321349999972,41.17333333333333,0.0133120764586508,0,32963.0,0.0,30270.0,0.2952,0.0,163.26,2.6208101489999747,35.07,0.08998974463387549,-2.313760153865241,2.313760153865241
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2017-06-01,66450.0,0.0,35918.0,0.1752,0.0,165.65,0.2193980018000196,36.63666666666666,0.0136779436153071,0,27860.0,0.0,30270.0,0.3186,0.0,163.72,1.7496396530000125,38.303333333333335,0.0864393986076126,-2.3579061392353786,2.3579061392353786
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2017-09-01,63666.0,0.0,37263.0,0.1766,0.0,166.12,0.5911447296000016,36.16333333333333,0.01313767055278,0,63288.0,0.0,33049.0,0.1963,0.0,162.92,1.043057830399996,39.71333333333333,0.09587070535720313,-2.2439719108271174,2.2439719108271174
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2017-12-01,56751.0,0.0,37263.0,0.1869,0.0,167.13,1.144261174399985,33.526666666666664,0.0158634729222289,0,67098.0,0.0,33049.0,0.1805,0.0,162.73,0.7417894039999817,40.38,0.09717401597003288,-2.229026475924207,2.229026475924207
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2018-03-01,63768.0,0.0,41287.0,0.1676,0.0,167.98,0.7014778351999817,33.15,0.0118042153847183,0,69589.0,0.0,35918.0,0.1809,0.0,164.34,0.9630321349999972,41.17333333333333,0.09291381942012729,-2.2785650722642723,2.2785650722642723
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2018-06-01,67876.0,0.0,41287.0,0.1626,0.0,167.89,1.8887030879999989,30.82333333333333,0.0122252364372318,0,66450.0,0.0,35918.0,0.1752,0.0,165.65,0.2193980018000196,36.63666666666666,0.08784166473186905,-2.3402776589003516,2.3402776589003516
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2018-09-01,71353.0,0.0,41355.0,0.1699,0.0,169.35,0.7208535743999933,28.546666666666667,0.0101486302180676,0,63666.0,0.0,37263.0,0.1766,0.0,166.12,0.5911447296000016,36.16333333333333,0.08706348854139842,-2.350028734042612,2.350028734042612
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2018-12-01,80259.0,0.0,41355.0,0.1755999999999999,0.0,169.09,0.3894135824999978,28.71666666666667,0.011473917046958,0,56751.0,0.0,37263.0,0.1869,0.0,167.13,1.144261174399985,33.526666666666664,0.0842187720521269,-2.386359659753101,2.386359659753101
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2019-03-01,86001.0,0.0,45053.0,0.1657,0.0,169.51,1.507011320000018,30.386666666666667,0.0103958189522088,0,63768.0,0.0,41287.0,0.1676,0.0,167.98,0.7014778351999817,33.15,0.08255337648046186,-2.408149330568607,2.408149330568607
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2019-06-01,93360.0,0.0,45053.0,0.1723,0.0,170.58,0.710811074100004,30.69666666666667,0.015132813507374,0,67876.0,0.0,41287.0,0.1626,0.0,167.89,1.8887030879999989,30.82333333333333,0.08431954767528183,-2.385053732350392,2.385053732350392
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2019-09-01,99475.0,0.0,45822.0,0.1631,0.0,170.5,0.2600889164000142,30.59,0.0137748752858258,0,71353.0,0.0,41355.0,0.1699,0.0,169.35,0.7208535743999933,28.546666666666667,0.07803630783215088,-2.469331640049553,2.469331640049553
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2019-12-01,112161.0,0.0,45822.0,0.1467999999999999,0.0,171.91,1.767530865000011,29.096666666666664,0.0127231885288364,0,80259.0,0.0,41355.0,0.1755999999999999,0.0,169.09,0.3894135824999978,28.71666666666667,0.07764170998590642,-2.4748289664559397,2.4748289664559397
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2020-03-01,136554.0,0.0,47810.0,0.1321,0.0,168.09,0.5308473674999981,28.24,0.0133111761988329,0,86001.0,0.0,45053.0,0.1657,0.0,169.51,1.507011320000018,30.386666666666667,0.07894008603278059,-2.456835927331079,2.456835927331079
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2020-06-01,122050.0,0.0,47810.0,0.1478,0.0,153.27,-0.4306129372000034,24.44333333333333,0.0202667322551961,0,93360.0,0.0,45053.0,0.1723,0.0,170.58,0.710811074100004,30.69666666666667,0.07471149305112672,-2.5164716519839305,2.5164716519839305
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2020-09-01,131941.0,0.0,49629.0,0.1485999999999999,0.0,165.34,1.2447095295999857,21.71666666666667,0.0181059839769203,0,99475.0,0.0,45822.0,0.1631,0.0,170.5,0.2600889164000142,30.59,0.07473546391321079,-2.516124951032338,2.516124951032338
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2020-12-01,143581.0,0.0,49629.0,0.1547,0.0,171.47,3.131382328999988,20.72,0.0136785877559664,0,112161.0,0.0,45822.0,0.1467999999999999,0.0,171.91,1.767530865000011,29.096666666666664,0.07377087404406679,-2.5301576473264413,2.5301576473264413
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2021-03-01,142340.0,0.0,53588.0,0.1585,0.0,173.12,2.052492994999988,22.403333333333336,0.0121931833226343,0,136554.0,0.0,47810.0,0.1321,0.0,168.09,0.5308473674999981,28.24,0.0817102952608575,-2.419332916536437,2.419332916536437
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2021-06-01,151935.0,0.0,53588.0,0.1585,0.0,172.06,1.6786286369000036,21.46333333333333,0.0155683167318819,0,122050.0,0.0,47810.0,0.1478,0.0,153.27,-0.4306129372000034,24.44333333333333,0.12513463157593974,-1.9446797996705214,1.9446797996705214
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2021-09-01,168730.0,0.0,58316.0,0.1494,0.0,172.27,3.0196768831999954,21.08666666666667,0.0181336298116656,0,131941.0,0.0,49629.0,0.1485999999999999,0.0,165.34,1.2447095295999857,21.71666666666667,0.08808077312932179,-2.3372971492771764,2.3372971492771764
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2021-12-01,165968.0,0.0,58316.0,0.1558,0.0,174.3,2.958021687500012,22.62,0.0288323402550243,0,143581.0,0.0,49629.0,0.1547,0.0,171.47,3.131382328999988,20.72,0.0741318509346519,-2.5248865598743966,2.5248865598743966
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2022-03-01,142471.0,0.0,68119.0,0.1609,0.0,175.72,3.2006523548000043,24.72,0.0332905115071201,0,142340.0,0.0,53588.0,0.1585,0.0,173.12,2.052492994999988,22.403333333333336,0.06919843044133844,-2.599067936898253,2.599067936898253
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2022-06-01,141678.0,0.0,68119.0,0.1519,0.0,177.81,2.215266379399994,25.546666666666667,0.0345967873293767,0,151935.0,0.0,53588.0,0.1585,0.0,172.06,1.6786286369000036,21.46333333333333,0.07074118710348627,-2.575359328264806,2.575359328264806
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2022-09-01,145577.0,0.0,71149.0,0.1369,0.0,179.54,-1.3245430992000151,27.44,0.0377130246460925,0,168730.0,0.0,58316.0,0.1494,0.0,172.27,3.0196768831999954,21.08666666666667,0.07209960961884025,-2.5548757593457547,2.5548757593457547
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2022-12-01,135337.0,0.0,71149.0,0.1452999999999999,0.0,180.33,1.6286339977999995,29.036666666666665,0.0470781674103422,0,165968.0,0.0,58316.0,0.1558,0.0,174.3,2.958021687500012,22.62,0.06741173263077326,-2.6271447264321766,2.6271447264321766
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2023-03-01,142978.0,0.0,69779.0,0.1467999999999999,0.0,182.74,2.094210609200031,30.19,0.0429436702314644,0,142471.0,0.0,68119.0,0.1609,0.0,175.72,3.2006523548000043,24.72,0.06551330289340918,-2.6577441719663772,2.6577441719663772
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2023-06-01,148738.0,0.0,69779.0,0.15,0.0,184.28,0.760729877599986,32.02333333333333,0.0402152821256805,0,141678.0,0.0,68119.0,0.1519,0.0,177.81,2.215266379399994,25.546666666666667,0.060789749915838194,-2.737618174904608,2.737618174904608
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2023-09-01,153223.0,0.0,70157.0,0.1427999999999999,0.0,184.44,0.6111867176000096,31.51333333333333,0.0414795773541211,0,145577.0,0.0,71149.0,0.1369,0.0,179.54,-1.3245430992000151,27.44,0.054925607877598474,-2.8452839607024734,2.8452839607024734
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2023-12-01,152396.0,0.0,70157.0,0.1497,0.0,185.03,1.083587763199989,30.41333333333333,0.0382150244062994,0,135337.0,0.0,71149.0,0.1452999999999999,0.0,180.33,1.6286339977999995,29.036666666666665,0.05636336175346679,-2.8179218419271574,2.8179218419271574
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2024-03-01,154845.0,0.0,70238.0,0.146,0.0,186.65,1.415491577599992,29.896666666666665,0.0310870853090411,0,142978.0,0.0,69779.0,0.1467999999999999,0.0,182.74,2.094210609200031,30.19,0.05241896308809168,-2.894644043634328,2.894644043634328
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2024-06-01,156360.0,0.0,70238.0,0.1503,0.0,189.49,1.053515670799987,29.07333333333333,0.0416652108956136,0,148738.0,0.0,69779.0,0.15,0.0,184.28,0.760729877599986,32.02333333333333,0.048636181738407676,-2.973528819251241,2.973528819251241
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2024-09-01,161227.0,0.0,71758.0,0.1553999999999999,0.0,190.99,0.8015076655999875,28.473333333333333,0.0399840397953576,0,153223.0,0.0,70157.0,0.1427999999999999,0.0,184.44,0.6111867176000096,31.51333333333333,0.04842966756794484,-2.978001009321471,2.978001009321471
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2024-12-01,160742.0,0.0,71758.0,0.1621,0.0,191.11,1.47713535680003,27.96,0.0376630559520893,0,152396.0,0.0,70157.0,0.1497,0.0,185.03,1.083587763199989,30.41333333333333,0.047533441631411745,-2.9976214994949966,2.9976214994949966
