Data;CNPJ;NOME_INSTITUICAO;NOME_CONGL;A;AA;B;C;D;E;F;G;H;S1;S2;S3;Bad_Debt;Total_Portfolio;NPL
01/09/2023;60779196;CREFISA S.A. CFI;CREFISA S.A. CFI - PRUDENCIAL;2452881276,32;305137853,72;81236982,14;113384488,01;89504279,46;55548401,26;54872477,07;106957354,53;277085851,71;0,0;0,0;0,0;494464084,57;3536608964,2200003;0,1398130496112267
01/09/2023;60814191;BCO MERCEDES-BENZ S.A.;MERCEDES-BENZ - PRUDENCIAL;9657594556,0;955665787,62;6376917131,65;679863235,9;275004112,32;290638260,09;91556541,74;173128350,87;168005884,89;0,0;0,0;0,0;723329037,59;18668373861,079998;0,03874622626333851
01/09/2023;60872504;ITAÚ UNIBANCO HOLDING S.A.;ITAU - PRUDENCIAL;271088958024,11;450590118541,19;85172059932,79;36960463081,17;9979853796,09;7150678039,99;6853744571,22;9432429634,74;25061115046,76;0,0;0,0;0,0;48497967292,70999;902289420668,06;0,053749901286442914
01/09/2023;60889128;BCO SOFISA S.A.;SOFISA - PRUDENCIAL;5692273997,5;107208009,68;1153191568,77;427688383,31;90939878,93;145248734,34;32542611,66;26012192,42;83506797,65;0,0;0,0;0,0;287310336,07000005;7758612174,26;0,03703115062551803
01/09/2023;61024352;BANCO VOITER;BANCO VOITER - PRUDENCIAL;954878811,48;31247803,74;226385505,97;27222879,89;16874588,02;31273068,7;1691363,94;15842,81;3825937,05;0,0;0,0;0,0;36806212,5;1293415801,6;0,02845659721681879
01/09/2023;61186680;BCO BMG S.A.;BMG - PRUDENCIAL;21232213076,81;77592328,7;355766549,42;262932572,95;261932346,32;154188671,11;160621568,46;161010703,02;986314878,16;0,0;0,0;0,0;1462135820,75;23652572694,95;0,06181720016707429
01/09/2023;61533584;BCO SOCIETE GENERALE BRASIL;SOCIETE GENERALE - PRUDENCIAL;86451179,8;43571942,91;408530386,74;35543358,04;935929,24;6584380,96;0,0;5934330,35;5723651,21;0,0;0,0;0,0;18242362,52;593275159,25;0,030748569589634307
01/09/2023;61747085;TULLETT PREBON BRASIL CVC LTDA;TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;2797645,6;1445605,75;236504,61;0,0;0,0;0,0;0,0;13,34;1398,34;0,0;0,0;0,0;1411,6799999999998;4481167,64;0,0003150250366442439
01/09/2023;61820817;BCO PAULISTA S.A.;BANCO PAULISTA - PRUDENCIAL;533890776,71;0,0;479552691,88;32977892,66;21425699,43;1742015,42;2051764,59;3564664,65;33554968,46;0,0;0,0;0,0;40913413,120000005;1108760473,8;0,036900136762433
01/09/2023;62073200;BOFA MERRILL LYNCH BM S.A.;BOFA MERRILL LYNCH - PRUDENCIAL;0,0;1517364795,7;0,0;417720561,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1935085356,95;0,0
01/09/2023;62144175;BCO PINE S.A.;PINE - PRUDENCIAL;4735855627,36;614729456,13;826696831,12;649454717,67;72991128,14;104660899,0;70542779,13;66651192,94;89687830,33;0,0;0,0;0,0;331542701,4;7231270461,82;0,04584847201477177
01/09/2023;62232889;BCO DAYCOVAL S.A;BCO DAYCOVAL S.A - PRUDENCIAL;27240698832,12;6908450071,32;6053569424,72;2064061165,86;530305938,17;224443107,81;179645136,95;674779478,98;861095118,45;0,0;0,0;0,0;1939962842,19;44737048274,38;0,0433636754551144
01/09/2023;68900810;BCO RENDIMENTO S.A.;RENDIMENTO - PRUDENCIAL;459585634,32;16994,47;190312847,9;125354314,78;55115054,55;8875630,81;475788,45;4590809,62;2897926,54;0,0;0,0;0,0;16840155,419999998;847225001,44;0,019876839554282922
01/09/2023;71027866;BCO BS2 S.A.;BS2 - PRUDENCIAL;634216585,28;242352640,32;669507164,12;88808729,65;9271109,34;21804151,66;6452482,41;644283,24;48392153,72;0,0;0,0;0,0;77293071,03;1721449299,74;0,04489999853128059
01/09/2023;75647891;BCO CRÉDIT AGRICOLE BR S.A.;CREDIT AGRICOLE - PRUDENCIAL;22014658,6;5167425419,31;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5189440077,910001;0,0
01/09/2023;78626983;BCO VR S.A.;VR - PRUDENCIAL;5034229,95;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5034229,95;0,0
01/09/2023;82937293;AF DE SC - BADESC;AF DO ESTADO DE SC S.A. - PRUDENCIAL;426655708,29;122952167,83;160626089,89;39118826,48;21852048,65;20059392,78;3521254,79;8076328,92;23028908,25;0,0;0,0;0,0;54685884,74;825890725,88;0,06621443131200111
01/09/2023;90400888;BCO SANTANDER (BRASIL) S.A.;SANTANDER - PRUDENCIAL;151656824263,29;210533114986,27;50692752329,36;37964377007,43;17684211447,88;6587851301,06;8590520377,63;5465543515,3;17894155913,5;0,0;0,0;0,0;38538071107,49;507069351141,72;0,07600157852316942
01/09/2023;91669747;DM SA CFI;DM FINANCEIRA CFI - PRUDENCIAL;366,82;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;366,82;0,0
01/09/2023;92228410;OMNI SA CFI;OMNI - PRUDENCIAL;724720654,16;0,0;2107638300,38;1538297198,17;444729667,11;158346459,07;118915156,54;108646457,31;590636558,12;0,0;0,0;0,0;976544631,04;5791930450,86;0,1686043434611685
01/09/2023;92702067;BCO DO ESTADO DO RS S.A.;BANRISUL - PRUDENCIAL;37733023372,48;7111063667,13;2623447293,38;1323072938,61;652723027,38;575180649,7;276761437,12;493321417,71;1668337694,16;0,0;0,0;0,0;3013601198,69;52456931497,67;0,057449056066572565
01/09/2023;92816560;BD REGIONAL DO EXTREMO SUL;BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;7323892637,08;6835254959,89;1756267862,24;460987016,82;192080371,88;53276778,32;12574439,58;29545422,14;197386391,86;0,0;0,0;0,0;292783031,9;16861265879,810001;0,017364237892161107
01/09/2023;92874270;BCO DIGIMAIS S.A.;BANCO DIGIMAIS - PRUDENCIAL;1491444641,86;0,0;256903977,52;333376054,64;168722489,55;112898989,09;93210578,19;56158039,76;504627824,37;0,0;0,0;0,0;766895431,41;3017342594,98;0,254162531190822
01/10/2023;0;BCO DO BRASIL S.A.;BB - PRUDENCIAL;112400089618,13;557173236256,23;115127678570,26;93800231442,15;18263759343,45;11531780795,12;6517672163,78;4762621726,88;33644083293,77;0,0;0,0;0,0;56456157979,55;953221153209,77;0,059226715426368655
01/10/2023;208;BRB - BCO DE BRASILIA S.A.;BRB - PRUDENCIAL;4578505318,95;26495435837,1;2225692795,64;761097315,34;316397683,66;190698193,38;156066306,25;167451263,72;430195946,52;0,0;0,0;0,0;944411709,87;35321540660,56;0,02673755708862749
01/10/2023;360305;CAIXA ECONOMICA FEDERAL;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;208553681379,15;507531395880,79;186672288291,51;117698689992,09;26886632727,39;13626312546,66;9270290232,14;11847087802,4;19856492094,88;0,0;0,0;0,0;54600182676,08;1101942870947,0098;0,04954901394221699
01/10/2023;416968;BANCO INTER;INTER - PRUDENCIAL;16885343515,62;3952836314,68;3017850253,41;1043014164,82;445291846,55;1026447320,29;221763651,73;197303166,82;739754692,86;0,0;0,0;0,0;2185268831,7;27529604926,78;0,07937886640626048
01/10/2023;556603;BANCO BARI S.A.;BANCO BARI DE INVESTIMENTO E FINANCI. - PRUDENCIAL;833836248,81;109772289,99;133177001,12;69467474,49;13330258,64;4479711,24;7154134,41;3242818,33;13545115,38;0,0;0,0;0,0;28421779,36;1188005052,4099998;0,023923954954857534
01/10/2023;806535;PLANNER CV S.A.;PLANNER - PRUDENCIAL;0,0;1450990,39;0,0;0,0;0,0;0,0;0,0;0,0;163270,12;0,0;0,0;0,0;163270,12;1614260,5099999998;0,10114236146432153
01/10/2023;1027058;CIELO IP S.A.;CIELO IP - PRUDENCIAL;1585449318,08;0,0;0,0;0,0;507267,64;0,0;2382617,15;11281,98;30146678,58;0,0;0,0;0,0;32540577,709999997;1618497163,4299998;0,020105427704944744
01/10/2023;1181521;BCO COOPERATIVO SICREDI S.A.;BCO COOPERATIVO SICREDI - PRUDENCIAL;224156229,38;26277602005,12;18508670,37;47506528,83;1118668,06;616011,52;396114,98;208284,68;1555162,62;0,0;0,0;0,0;2775573,8;26571667675,56;0,00010445613854161316
01/10/2023;1522368;BCO BNP PARIBAS BRASIL S A;BNP PARIBAS - PRUDENCIAL;4461345599,55;4829028861,44;808925396,28;109284411,29;51706118,18;154984765,38;28503769,23;2304352,36;385843940,05;0,0;0,0;0,0;571636827,02;10831927213,759998;0,05277332608862429
01/10/2023;1852137;BCO BRASILEIRO DE CRÉDITO S.A.;BBC S.A. - PRUDENCIAL;516610330,23;0,0;103781972,36;40531787,81;6318736,72;3462427,89;3275799,93;1119317,87;11872473,77;0,0;0,0;0,0;19730019,46;686972846,58;0,02872023189595221
01/10/2023;2038232;BANCO SICOOB S.A.;BANCOOB - PRUDENCIAL;17231278183,48;527392024,65;3728003851,34;2105877139,28;598607274,2;146489402,75;67610351,13;33609655,93;41627453,49;0,0;0,0;0,0;289336863,3;24480495336,25;0,011819077160238603
01/10/2023;2276653;TRINUS CAPITAL DTVM;TRINUS CAPITAL DTVM - PRUDENCIAL;0,0;637724,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;637724,3;0,0
01/10/2023;2332886;XP INVESTIMENTOS CCTVM S/A;XP - PRUDENCIAL;6591125816,48;19451116670,08;1329812839,06;383311006,32;128691640,93;117486231,92;55158345,87;60306219,74;55938427,28;0,0;0,0;0,0;288889224,81;28172947197,68;0,010254135741744108
01/10/2023;2732968;FORTBRASIL IP S/A;FORTBRASIL IP - PRUDENCIAL;772376320,33;0,0;41725449,38;45173905,83;38287170,21;33993932,89;31588613,53;29946824,7;174593398,16;0,0;0,0;0,0;270122769,28;1167685615,0300002;0,23133176070946115
01/10/2023;2801938;BCO MORGAN STANLEY S.A.;MORGAN STANLEY - PRUDENCIAL;0,0;752459082,11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;752459082,11;0,0
01/10/2023;3215790;BCO TOYOTA DO BRASIL S.A.;BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;4065328054,07;1969401479,27;2013688816,21;1261572183,88;403774347,99;45395032,42;25021370,25;20181090,4;74457210,58;0,0;0,0;0,0;165054703,64999998;9878819585,07;0,016707937849118077
01/10/2023;3584906;AF PARANÁ;AF PARANÁ - PRUDENCIAL;758391516,1;317958496,06;180216208,55;72739360,38;17024298,5;10293181,85;6914845,74;6288160,16;43575285,34;0,0;0,0;0,0;67071473,09;1413401352,68;0,0474539471487157
01/10/2023;3634220;BCO HONDA S.A.;HONDA - PRUDENCIAL;1810154993,89;7395235,47;641931628,43;2795401464,85;259312534,56;140220161,64;79320609,72;62054464,77;201746996,38;0,0;0,0;0,0;483342232,51;5997538089,71;0,08059010635368405
01/10/2023;3816413;PAGUEVELOZ IP LTDA.;PAGUEVELOZ IP - PRUDENCIAL;0,0;1398706,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1398706,2;0,0
01/10/2023;3877288;SENFFNET IP LTDA.;SENFFNET IP - PRUDENCIAL;544840276,97;0,0;166699381,97;96428679,7;36859018,38;29790528,3;29599209,43;18970733,53;168146501,39;0,0;0,0;0,0;246506972,64999998;1091334329,67;0,22587667770383368
01/10/2023;4332281;GOLDMAN SACHS DO BRASIL BM S.A;GOLDMAN SACHS - PRUDENCIAL;0,0;17070,73;0,0;318648903,0;0,0;0,0;0,0;0,0;125965411,44;0,0;0,0;0,0;125965411,44;444631385,17;0,2833030137803666
01/10/2023;4452473;BMW FINANCEIRA S.A. - CFI;BMW - PRUDENCIAL;1439538603,5;174033363,27;1069685969,81;314752747,5;14888748,72;37714744,01;8039549,29;4833798,06;23366967,84;0,0;0,0;0,0;73955059,2;3086854492,0;0,023958064557841816
01/10/2023;4670195;CREDSYSTEM IP;CREDSYSTEM IP - PRUDENCIAL;1795236223,23;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1795236223,23;0,0
01/10/2023;4862600;PORTOSEG S.A. CFI;PORTO SEGURO - PRUDENCIAL;12591527942,69;482344617,46;298291134,68;806524227,92;480995563,92;314907009,74;230194947,84;167776490,42;991638797,73;0,0;0,0;0,0;1704517245,73;16364200732,4;0,10416135035273506
01/10/2023;5351887;ZEMA CFI S/A;ZEMA CFI - PRUDENCIAL;619453529,1;0,0;38770602,91;23784695,22;18432850,61;16267712,96;15156608,13;13251080,3;89612864,41;0,0;0,0;0,0;134288265,8;834729943,64;0,16087630115964247
01/10/2023;5676026;CREDIARE CFI S.A.;CREDIARE CFI - PRUDENCIAL;560226944,53;0,0;37512249,51;21457784,93;16237398,09;13869549,06;12864130,12;11570274,07;66370024,8;0,0;0,0;0,0;104673978,05;740108355,11;0,14143061259515524
01/10/2023;5938780;COOPER CARD IP;COOPER CARD IP - PRUDENCIAL;80110642,02;0,0;3636944,52;3337768,25;3130221,43;2608029,16;2620141,36;2598445,32;15230005,2;0,0;0,0;0,0;23056621,04;113272197,25999999;0,203550576379099
01/10/2023;5940203;AGENCIA FOMENTO EST RJ S.A.;AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;117682767,2;0,0;88811800,43;95826776,11;6142949,18;10835236,66;8537245,91;9835476,93;15883202,4;0,0;0,0;0,0;45091161,9;353555454,82;0,12753632078157737
01/10/2023;7237373;BCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;2920854285,52;5098033703,2;3798193575,59;609625281,76;252990936,73;137254393,55;117455699,81;73841689,19;446890387,78;0,0;0,0;0,0;775442170,3299999;13455139953,130001;0,05763166886641062
01/10/2023;7450604;BCO CCB BRASIL S.A.;CCB - PRUDENCIAL;4091673006,82;4286460553,64;1252253313,48;99277797,12;4312135,74;10303693,63;6016875,03;64186976,08;88200709,08;0,0;0,0;0,0;168708253,82;9902685060,619999;0,017036617118209887
01/10/2023;7512441;HS FINANCEIRA;HS FINANCEIRA - PRUDENCIAL;144459365,22;0,0;9676086,57;7535480,33;6147702,3;5122784,17;4878289,24;4783534,36;24732930,07;0,0;0,0;0,0;39517537,84;207336172,26;0,19059644735046488
01/10/2023;7656500;BCO KDB BRASIL S.A.;BCO KDB BRASIL S.A. - PRUDENCIAL;76753879,17;235809573,81;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;312563452,98;0,0
01/10/2023;8561701;PAGSEGURO INTERNET IP S.A.;PAGSEGURO - PRUDENCIAL;1201394844,41;452320046,36;3607946,99;17291138,65;3905863,96;4453635,41;10250430,84;3663222,9;5716529,44;0,0;0,0;0,0;24083818,59;1702603658,96;0,014145287697026976
01/10/2023;9089356;EFÍ S.A. - IP;EFI S.A. IP - PRUDENCIAL;15952606,89;0,0;166865,72;339562,8;487062,2;354480,01;336874,83;331261,84;3707923,93;0,0;0,0;0,0;4730540,61;21676638,22;0,21823220750325373
01/10/2023;9437293;BRINKS PAY IP LTDA.;BRINKS PAY IP - PRUDENCIAL;0,0;42515800,77;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;42515800,77;0,0
01/10/2023;9512542;CODEPE CVC S.A.;CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL;480817,31;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;480817,31;0,0
01/10/2023;10371492;BCO YAMAHA MOTOR S.A.;YAMAHA MOTOR - PRUDENCIAL;13395553,31;89600,95;2168977258,1;327946072,3;84582743,18;48771286,08;42003921,9;36076358,88;142661722,18;0,0;0,0;0,0;269513289,03999996;2864504516,88;0,0940872278091403
01/10/2023;10573521;MERCADO PAGO IP LTDA.;MERCADO PAGO IP - PRUDENCIAL;0,0;3079549286,12;0,0;718055392,84;19592714,4;44806986,27;125070545,73;508201042,39;541895273,37;0,0;0,0;0,0;1219973847,76;5037171241,12;0,2421942374722092
01/10/2023;10664513;BCO AGIBANK S.A.;AGIBANK - PRUDENCIAL;13592594309,26;0,0;192975540,0;145706207,49;89158012,51;74753484,23;76439490,08;60730657,03;577082347,22;0,0;0,0;0,0;789005978,5600001;14809440047,82;0,053277232360729565
01/10/2023;11275560;RECARGAPAY IP LTDA.;RECARGAPAY IP - PRUDENCIAL;58863945,14;752718,03;3234882,06;8825100,87;10296268,57;28810949,76;306755,42;649336,83;2498318,48;0,0;0,0;0,0;32265360,490000002;114238275,16;0,2824391426149401
01/10/2023;11417016;SCANIA BCO S.A.;SCANIA - PRUDENCIAL;5589848617,62;178527695,28;5235538878,77;368022736,82;51055665,81;22865348,64;26989458,42;7158064,81;39353842,58;0,0;0,0;0,0;96366714,45;11519360308,75;0,008365630717948873
01/10/2023;11476673;BANCO RANDON S.A.;RANDON - PRUDENCIAL;1166371293,91;2795574,2;659782877,51;68711336,07;7510121,1;4370064,63;998076,55;1495666,22;9761351,51;0,0;0,0;0,0;16625158,91;1921796361,7;0,008650843159726645
01/10/2023;11581339;BMP SCMEPP LTDA;BMP SCMEPP LTDA - PRUDENCIAL;4636600,93;12949989,59;221165,82;18746,72;67783,42;381399,24;78268,47;205874,08;2435453,04;0,0;0,0;0,0;3100994,83;20995281,31;0,14769960850788907
01/10/2023;11703662;TRAVELEX BANCO DE CÂMBIO S.A.;CONFIDENCE - PRUDENCIAL;0,0;0,0;21783950,04;14649209,61;1416417,45;1217718,56;0,0;0,0;521222,8;0,0;0,0;0,0;1738941,36;39588518,45999999;0,04392539624227202
01/10/2023;11760553;GAZINCRED S.A. SCFI;GAZINCRED SCFI - PRUDENCIAL;198121720,92;0,0;18090068,36;10176285,45;2813455,98;2710599,36;2313628,52;1970640,83;10870794,56;0,0;0,0;0,0;17865663,27;247067193,98;0,07231094902646694
01/10/2023;13009717;BCO DO EST. DE SE S.A.;BCO DO EST. DE SE S.A. - PRUDENCIAL;1666689476,99;1674482694,92;573148111,61;200070783,77;68377220,92;34525139,02;30752750,42;41305842,05;169392327,54;0,0;0,0;0,0;275976059,03;4458744347,24;0,06189546597369537
01/10/2023;13220493;BR PARTNERS BI;BR PARTNERS - PRUDENCIAL;193925580,67;181574718,25;25176932,95;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;400677231,86999995;0,0
01/10/2023;14388334;PARANA BCO S.A.;PARANÁ BANCO - PRUDENCIAL;6495203366,55;0,0;109489535,48;249638554,42;27345444,23;18812102,15;17600845,94;25006020,33;49093207,8;0,0;0,0;0,0;110512176,22;6992189076,9;0,015805089794424694
01/10/2023;15114366;BCO BOCOM BBM S.A.;BOCOM - PRUDENCIAL;4462338809,91;6726849158,35;1227097233,54;394734895,93;128634321,64;2559387,22;9122672,68;23617671,14;14487081,58;0,0;0,0;0,0;49786812,62;12989441231,99;0,0038328679217845456
01/10/2023;15581638;FACTA S.A. CFI;FACTA S.A. CFI - PRUDENCIAL;3817131702,55;408342639,82;185644236,44;634659151,75;62522285,21;34045552,56;32946008,1;24143095,58;146982673,58;0,0;0,0;0,0;238117329,82000002;5346417345,59;0,04453773703551434
01/10/2023;16501555;STONE IP S.A.;STONE IP - PRUDENCIAL;0,0;3127,73;0,0;96,73;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3224,46;0,0
01/10/2023;16668076;SUMUP IP;SUMUP IP - PRUDENCIAL;12043654,4;0,0;496516,0;392863,0;593456,0;432786,0;302548,0;164937,0;9054754,0;0,0;0,0;0,0;9955025,0;23481514,4;0,4239515744350799
01/10/2023;17184037;BCO MERCANTIL DO BRASIL S.A.;MERCANTIL DO BRASIL - PRUDENCIAL;9516561858,89;3181427183,61;188110249,43;52607468,09;187001968,57;58222085,57;87145681,77;60257678,2;304744157,62;0,0;0,0;0,0;510369603,16;13636078331,750002;0,037427887310654745
01/10/2023;17351180;BCO TRIANGULO S.A.;BCO TRIANGULO S.A. - PRUDENCIAL;712993039,84;409374271,02;101244369,88;178301661,82;45206493,52;26783931,97;30260090,52;27798915,1;159502590,22;0,0;0,0;0,0;244345527,81;1691465363,89;0,14445789610971327
01/10/2023;18236120;NU PAGAMENTOS - IP;NU PAGAMENTOS - PRUDENCIAL;64770344221,29;44622984,59;2220910711,03;2201653637,93;1447666473,28;975716769,77;822745131,74;824091603,8;4026130229,04;0,0;0,0;0,0;6648683734,35;77333881762,46999;0,08597374892897974
01/10/2023;19540550;ASAAS IP S.A.;ASAAS GESTAO FINANCEIRA IP - PRUDENCIAL;2461,83;0,0;157,06;0,0;1162,03;0,0;1167,4;0,0;0,0;0,0;0,0;0,0;1167,4;4948,32;0,23591845313156792
01/10/2023;20308187;PROVER PROMOCAO DE VENDAS IP LTDA.;PROVER PROMOCAO DE VENDAS IP - PRUDENCIAL;0,0;22902610,62;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22902610,62;0,0
01/10/2023;20855875;NEON PAGAMENTOS S.A. IP;NEON PAGAMENTOS IP - PRUDENCIAL;2811588428,39;626981218,19;133503792,15;111042688,58;115236426,56;92992761,03;157022020,62;53642453,41;232237925,55;0,0;0,0;0,0;535895160,61;4334247714,48;0,12364202415557919
01/10/2023;22639377;SINOSSERRA S/A - SCFI;SINOSSERRA FINANCEIRA S/A - PRUDENCIAL;145397996,29;0,0;6260563,42;3610664,77;1468846,08;1749028,6;1051243,76;680459,25;3309521,79;0,0;0,0;0,0;6790253,4;163528323,95999998;0,04152340851766412
01/10/2023;22896431;PICPAY;ORIGINAL - PRUDENCIAL;6503541701,52;6126286731,06;368012164,17;571737072,84;409267436,77;459020953,73;321695142,25;347273186,49;2432100152,95;0,0;0,0;0,0;3560089435,42;17538934541,780003;0,2029820812056404
01/10/2023;28127603;BCO BANESTES S.A.;BANESTES - PRUDENCIAL;2965318991,93;3762777929,27;1415194152,97;634211772,17;143101223,63;74235555,82;37663334,25;64470552,37;209882998,64;0,0;0,0;0,0;386252441,08;9306856511,05;0,0415019228695966
01/10/2023;28195667;BCO ABC BRASIL S.A.;ABC-BRASIL - PRUDENCIAL;4970184640,11;12480234666,13;3011177776,83;1222607946,11;546957483,58;204885587,98;57413626,36;522134836,7;143408601,75;0,0;0,0;0,0;927842652,79;23159005165,549995;0,040064011651511064
01/10/2023;29030467;SCOTIABANK BRASIL;SCOTIABANK BRASIL - PRUDENCIAL;50417162,83;208461136,62;0,0;0,0;0,0;0,0;0,0;0,0;128223118,36;0,0;0,0;0,0;128223118,36;387101417,81;0,3312390822162667
01/10/2023;30306294;BANCO BTG PACTUAL S.A.;BTG PACTUAL - PRUDENCIAL;58185611421,98;25372757661,26;8275601405,0;2660502186,14;1895577293,52;1003556906,72;2863245496,42;807143678,18;2031220349,93;0,0;0,0;0,0;6705166431,250001;103095216399,15;0,06503857953301977
01/10/2023;30723871;BANQI;BANQI IP - PRUDENCIAL;117786107,97;2341981,14;4850411,64;5468475,13;5560751,95;8130755,9;3598734,85;3707045,99;30229492,47;0,0;0,0;0,0;45666029,21;181673757,04;0,25136282726814246
01/10/2023;31872495;BCO C6 S.A.;BANCO C6 - PRUDENCIAL;33040159259,42;5302674224,07;2277998440,76;300073320,07;238870525,98;261768410,05;237958550,22;231061782,06;1335862363,02;0,0;0,0;0,0;2066651105,35;43226426875,649994;0,04780989905307605
01/10/2023;31880826;BCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL;72939204,79;13631265,5;592688184,58;223983244,1;69021550,09;17932444,82;1331,88;19695,67;8307002,61;0,0;0,0;0,0;26260474,98;998523924,0400001;0,026299294736725834
01/10/2023;31895683;BCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL;1432013413,63;3048937120,45;166308089,32;48375249,25;17682707,4;8043015,48;27916861,14;4295779,04;32204984,78;0,0;0,0;0,0;72460640,44;4785777220,49;0,01514083023542433
01/10/2023;32402502;QI SCD S.A.;QI SCD - PRUDENCIAL;59429308,62;5662195,38;296706,53;355117,98;58083,47;456967,97;74911,54;37544,09;1069051,59;0,0;0,0;0,0;1638475,19;67439887,17;0,024295342989969593
01/10/2023;32778350;AME DIGITAL BRASIL IP LTDA.;AME DIGITAL BRASIL IP - PRUDENCIAL;2318909,56;62340456,43;412416,48;288333,9;480265,1;1260302,12;465682,81;1653196,34;3716430,53;0,0;0,0;0,0;7095611,800000001;72935993,27000001;0,09728546197668037
01/10/2023;33172537;BCO J.P. MORGAN S.A.;JP MORGAN CHASE - PRUDENCIAL;0,0;3033517825,86;465011661,53;0,0;73363008,09;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3571892495,4800005;0,0
01/10/2023;33466988;BCO CAIXA GERAL BRASIL S.A.;CAIXA GERAL - PRUDENCIAL;36943354,11;17681774,74;380574487,09;46459821,72;27061968,76;0,0;32769699,4;0,0;18743534,42;0,0;0,0;0,0;51513233,82;560234640,2399999;0,09194939070160345
01/10/2023;33479023;BCO CITIBANK S.A.;CITIBANK - PRUDENCIAL;14519995211,16;11817787075,69;2289819723,59;322683230,79;198023365,68;91425118,35;6759208,87;9117094,42;30448720,55;0,0;0,0;0,0;137750142,19;29286058749,1;0,004703608067242344
01/10/2023;33603457;BCO RODOBENS S.A.;RODOBENS - PRUDENCIAL;2284401341,04;422345176,74;266584265,61;74833896,37;17112236,6;6658099,08;6189053,26;5930507,6;21698510,47;0,0;0,0;0,0;40476170,41;3105753086,7699995;0,013032642737254891
01/10/2023;33644196;BCO FATOR S.A.;FATOR - PRUDENCIAL;0,0;5401159,38;1330442,39;0,0;0,0;0,0;0,0;0,0;717,06;0,0;0,0;0,0;717,06;6732318,829999999;0,00010651010715723932
01/10/2023;33657248;BNDES;BNDES - PRUDENCIAL;121572853696,63;60332244154,43;93873590722,18;5206049703,25;11500028600,31;6947752791,27;14850463,75;379478223,41;9562127928,32;0,0;0,0;0,0;16904209406,75;309388976283,55;0,05463740049761038
01/10/2023;33923798;BANCO MASTER;BANCO MASTER - PRUDENCIAL;2881365036,45;11549748671,36;1439713501,44;1856035899,51;71540172,42;66681232,46;30916151,55;40295508,59;162420409,05;0,0;0,0;0,0;300313301,65000004;18098716582,83;0,016593071684149308
01/10/2023;33987793;BI CREDIT SUISSE S.A.;CREDIT SUISSE - PRUDENCIAL;1372114081,3;5149108482,3;66245790,65;0,0;0,0;0,0;0,0;33407514,0;0,0;0,0;0,0;0,0;33407514,0;6620875868,25;0,005045784676345265
01/10/2023;34111187;HAITONG BI DO BRASIL S.A.;HAITONG - PRUDENCIAL;43690791,93;80177929,05;221445467,94;18028708,99;0,0;18274051,77;0,0;0,0;0,0;0,0;0,0;0,0;18274051,77;381616949,67999995;0,04788584937153204
01/10/2023;34991938;SIMPALA S.A. CFI;SIMPALA CFI - PRUDENCIAL;103528352,99;0,0;3351791,05;4047145,97;2210226,49;2206652,52;2271762,29;1400831,7;12777820,72;0,0;0,0;0,0;18657067,23;131794583,72999999;0,14156171446484983
01/10/2023;36272465;WILL;WILL IP - PRUDENCIAL;5041767967,7;82858177,3;205477367,5;226369246,19;178167895,19;192241734,49;187604398,2;103387312,51;108564649,42;0,0;0,0;0,0;591798094,62;6326438748,5;0,09354363776308044
01/10/2023;36583700;QISTA S.A. CFI;QISTA S.A. CFI - PRUDENCIAL;52541402,93;37746496,99;12448609,2;11211904,37;4797137,96;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;118745551,45;0,0
