Instituicao,Data,RWA_Credito,RWA_Mercado,RWA_Operacional,Capital_Principal,Alavancagem,PIB,IPCA,Spread,NPL,Estresse_Alto_P90,RWA_Credito_lag4,RWA_Mercado_lag4,RWA_Operacional_lag4,Capital_Principal_lag4,Alavancagem_lag4,PIB_lag4,IPCA_lag4,Spread_lag4,Prob_Estresse_P90,Log_Odds_Estresse_P90,Score_Robustez_P90,Alerta_Estresse
MÁXIMA - PRUDENCIAL,2019-06-01,1692248.0,1268.0,137916.0,0.0285,0.0191,170.58,0.710811074100004,30.69666666666667,0.0142456539419348,0,1212724.0,3506.0,90938.0,0.0487999999999999,0.0444,167.89,1.8887030879999989,30.82333333333333,0.1827742384927176,-1.4976636648784338,1.4976636648784338,1
MÁXIMA - PRUDENCIAL,2019-09-01,1751594.0,9472.0,203202.0,0.0324,0.022,170.5,0.2600889164000142,30.59,0.0152359988037757,0,1453708.0,5684.0,120651.0,0.0125,0.0124,169.35,0.7208535743999933,28.546666666666667,0.1590862120904327,-1.665042873753254,1.665042873753254,0
MÁXIMA - PRUDENCIAL,2019-12-01,1744514.0,12951.0,203202.0,0.0816,0.0567,171.91,1.767530865000011,29.096666666666664,0.0296457605113271,0,1589584.0,877.0,120651.0,0.053,0.0392,169.09,0.3894135824999978,28.71666666666667,0.1456699426469304,-1.7689742075182746,1.7689742075182746,0
MÁXIMA - PRUDENCIAL,2020-03-01,1750732.0,18023.0,282955.0,0.0839,0.0526,168.09,0.5308473674999981,28.24,0.0276106598841796,0,1727965.0,11539.0,137916.0,0.0246,0.0181,169.51,1.507011320000018,30.386666666666667,0.1553494692828483,-1.6932457492490716,1.6932457492490716,0
MÁXIMA - PRUDENCIAL,2020-06-01,2062277.0,1522.0,282955.0,0.0833,0.0464,153.27,-0.4306129372000034,24.44333333333333,0.0045897513847107,0,1692248.0,1268.0,137916.0,0.0285,0.0191,170.58,0.710811074100004,30.69666666666667,0.1511088020536959,-1.725930904282144,1.725930904282144,0
MÁXIMA - PRUDENCIAL,2020-09-01,1788777.0,6193.0,306768.0,0.0947,0.0419,165.34,1.2447095295999857,21.71666666666667,0.0054868337626225,0,1751594.0,9472.0,203202.0,0.0324,0.022,170.5,0.2600889164000142,30.59,0.148359426227857,-1.747526690985867,1.747526690985867,0
NEON PAGAMENTOS IP - PRUDENCIAL,2024-09-01,3684551.0,67918.0,107261.0,0.1785,0.0,190.99,0.8015076655999875,28.473333333333333,0.2146464407912178,1,4128421.0,347989.0,813271.0,0.142,0.0,184.44,0.6111867176000096,31.51333333333333,0.0495363705291972,-2.954242738735672,2.954242738735672,0
NEON PAGAMENTOS IP - PRUDENCIAL,2024-12-01,3947124.0,88671.0,107261.0,0.1725,0.0,191.11,1.47713535680003,27.96,0.2020309230984675,1,3825504.0,291325.0,813271.0,0.1754,0.0,185.03,1.083587763199989,30.41333333333333,0.0520284652243798,-2.9025334983323208,2.9025334983323208,0
NU PAGAMENTOS - PRUDENCIAL,2024-03-01,71458041.0,179158.0,22484390.0,0.1177999999999999,0.0,186.65,1.415491577599992,29.896666666666665,0.0923004761274328,0,0.0,0.0,0.0,0.0,0.0,167.89,1.8887030879999989,30.82333333333333,0.2558187394686255,-1.0678154902971944,1.0678154902971944,1
NU PAGAMENTOS - PRUDENCIAL,2024-06-01,75784218.0,378265.0,22484390.0,0.1264,0.0,189.49,1.053515670799987,29.07333333333333,0.1044570241896638,0,0.0,0.0,0.0,0.0,0.0,169.35,0.7208535743999933,28.546666666666667,0.2306498856538525,-1.204645237012717,1.204645237012717,1
NU PAGAMENTOS - PRUDENCIAL,2024-09-01,81828698.0,268977.0,27819399.0,0.1299,0.0,190.99,0.8015076655999875,28.473333333333333,0.1114429804949537,0,59968451.0,298562.0,30915992.0,0.0911999999999999,0.0,184.44,0.6111867176000096,31.51333333333333,0.0003033667797984,-8.1002645774235,8.1002645774235,0
NU PAGAMENTOS - PRUDENCIAL,2024-12-01,91195553.0,180879.0,27819399.0,0.1465,0.0,191.11,1.47713535680003,27.96,0.1093914195267188,0,66904075.0,290291.0,19605042.0,0.1141,0.0,185.03,1.083587763199989,30.41333333333333,1.3953413851550018e-07,-15.78495640564881,15.78495640564881,0
NU PAGAMENTOS - PRUDENCIAL,2025-03-01,95198665.0,791822.0,31652233.0,0.1379,0.0,193.61,2.040339737600028,29.313333333333333,0.0919673482788174,0,71458041.0,179158.0,22484390.0,0.1177999999999999,0.0,186.65,1.415491577599992,29.896666666666665,1.14549131549296e-07,-15.982261895038151,15.982261895038151,0
NU PAGAMENTOS - PRUDENCIAL,2025-06-01,102075075.0,522115.0,31627864.0,0.1286999999999999,0.0,194.33,0.9327766831999762,31.666666666666668,0.1067359528633222,0,75784218.0,378265.0,22484390.0,0.1264,0.0,189.49,1.053515670799987,29.07333333333333,2.047030493663884e-08,-17.70429052025574,17.70429052025574,0
NU PAGAMENTOS - PRUDENCIAL,2025-09-01,111216580.0,5128819.0,32650719.0,0.1188,0.0,,0.6304326271999727,31.94666666666667,0.1096254385875877,0,81828698.0,268977.0,27819399.0,0.1299,0.0,190.99,0.8015076655999875,28.473333333333333,3.053656921363718e-08,-17.304340850500633,17.304340850500633,0
OMNI - PRUDENCIAL,2017-03-01,2014065.0,0.0,671404.0,0.1008,0.0,164.34,0.9630321349999972,41.17333333333333,0.2247069133736045,1,1849057.0,0.0,539125.0,0.1067999999999999,0.0,163.26,2.6208101489999747,35.07,0.1892418775312446,-1.4549437915805945,1.4549437915805945,1
OMNI - PRUDENCIAL,2017-06-01,1889390.0,116.0,671404.0,0.1074,0.1341,165.65,0.2193980018000196,36.63666666666666,0.2334817238782509,1,1851021.0,0.0,539125.0,0.1033,0.0,163.72,1.7496396530000125,38.303333333333335,0.1966692267601385,-1.407243285526285,1.407243285526285,1
OMNI - PRUDENCIAL,2017-09-01,1825533.0,150.0,842702.0,0.1093,0.1532,166.12,0.5911447296000016,36.16333333333333,0.1921265078291223,1,1760196.0,0.0,616389.0,0.109,0.0,162.92,1.043057830399996,39.71333333333333,0.2088937222667156,-1.3316067008397832,1.3316067008397832,1
OMNI - PRUDENCIAL,2017-12-01,1798350.0,504.0,842702.0,0.1055,0.1481,167.13,1.144261174399985,33.526666666666664,0.187444732744593,1,1687632.0,0.0,616389.0,0.1113,0.0,162.73,0.7417894039999817,40.38,0.2135781964441887,-1.3034902690551171,1.3034902690551171,1
OMNI - PRUDENCIAL,2018-03-01,1773001.0,1374.0,938576.0,0.1046,0.1525999999999999,167.98,0.7014778351999817,33.15,0.1772325327335738,1,2014065.0,0.0,671404.0,0.1008,0.0,164.34,0.9630321349999972,41.17333333333333,0.2034875861275654,-1.3646377136896048,1.3646377136896048,1
OMNI - PRUDENCIAL,2018-06-01,1837135.0,2287.0,938576.0,0.1082,0.1582,167.89,1.8887030879999989,30.82333333333333,0.1745261194480031,1,1889390.0,116.0,671404.0,0.1074,0.1341,165.65,0.2193980018000196,36.63666666666666,0.2042629389598049,-1.359860725700149,1.359860725700149,1
OMNI - PRUDENCIAL,2018-09-01,1903034.0,2176.0,964092.0,0.104,0.1461,169.35,0.7208535743999933,28.546666666666667,0.1875063561791725,1,1825533.0,150.0,842702.0,0.1093,0.1532,166.12,0.5911447296000016,36.16333333333333,0.2235002531392102,-1.2453837700503023,1.2453837700503023,1
OMNI - PRUDENCIAL,2018-12-01,2020026.0,778.0,964092.0,0.0943,0.1363,169.09,0.3894135824999978,28.71666666666667,0.1962054165733404,1,1798350.0,504.0,842702.0,0.1055,0.1481,167.13,1.144261174399985,33.526666666666664,0.2145272924775544,-1.2978487439311794,1.2978487439311794,1
OMNI - PRUDENCIAL,2019-03-01,2103190.0,420.0,1123058.0,0.0905,0.1293,169.51,1.507011320000018,30.386666666666667,0.1834777790753382,1,1773001.0,1374.0,938576.0,0.1046,0.1525999999999999,167.98,0.7014778351999817,33.15,0.2171850233958395,-1.2821467349373177,1.2821467349373177,1
OMNI - PRUDENCIAL,2019-06-01,2252536.0,1074.0,1123058.0,0.0798,0.1158,170.58,0.710811074100004,30.69666666666667,0.1880223765715271,1,1837135.0,2287.0,938576.0,0.1082,0.1582,167.89,1.8887030879999989,30.82333333333333,0.2116204523553931,-1.3151852824144117,1.3151852824144117,1
OMNI - PRUDENCIAL,2019-09-01,2454920.0,1632.0,1205171.0,0.0786,0.1121,170.5,0.2600889164000142,30.59,0.1780845263515238,1,1903034.0,2176.0,964092.0,0.104,0.1461,169.35,0.7208535743999933,28.546666666666667,0.1872899750125625,-1.4677162888897972,1.4677162888897972,1
OMNI - PRUDENCIAL,2019-12-01,2608352.0,1266.0,1205171.0,0.0776999999999999,0.1085999999999999,171.91,1.767530865000011,29.096666666666664,0.1676343418549258,1,2020026.0,778.0,964092.0,0.0943,0.1363,169.09,0.3894135824999978,28.71666666666667,0.1819371652749193,-1.5032777671186346,1.5032777671186346,1
OMNI - PRUDENCIAL,2020-03-01,2694009.0,4223.0,1296259.0,0.0749,0.1077999999999999,168.09,0.5308473674999981,28.24,0.1756166259447596,1,2103190.0,420.0,1123058.0,0.0905,0.1293,169.51,1.507011320000018,30.386666666666667,0.2023654182771529,-1.3715755105574323,1.3715755105574323,1
OMNI - PRUDENCIAL,2020-06-01,2547710.0,584.0,1296259.0,0.0789,0.1038,153.27,-0.4306129372000034,24.44333333333333,0.2089032692893452,1,2252536.0,1074.0,1123058.0,0.0798,0.1158,170.58,0.710811074100004,30.69666666666667,0.1883496211046506,-1.4607697572207194,1.4607697572207194,1
OMNI - PRUDENCIAL,2020-09-01,2649829.0,1528.0,1464837.0,0.0802,0.1088,165.34,1.2447095295999857,21.71666666666667,0.1840378747609069,1,2454920.0,1632.0,1205171.0,0.0786,0.1121,170.5,0.2600889164000142,30.59,0.1801070594999283,-1.5156223224094871,1.5156223224094871,1
OMNI - PRUDENCIAL,2020-12-01,2909554.0,1014.0,1464837.0,0.0958,0.1332,171.47,3.131382328999988,20.72,0.1535493941779145,0,2608352.0,1266.0,1205171.0,0.0776999999999999,0.1085999999999999,171.91,1.767530865000011,29.096666666666664,0.17242569852774,-1.5685324831332357,1.5685324831332357,0
OMNI - PRUDENCIAL,2021-03-01,3184661.0,1157.0,1521354.0,0.0975,0.1321,173.12,2.052492994999988,22.403333333333336,0.1291303614044877,0,2694009.0,4223.0,1296259.0,0.0749,0.1077999999999999,168.09,0.5308473674999981,28.24,0.172940020771798,-1.564932385146089,1.564932385146089,0
OMNI - PRUDENCIAL,2021-06-01,3583558.0,308.0,1521354.0,0.0953999999999999,0.1206,172.06,1.6786286369000036,21.46333333333333,0.1228795772415758,0,2547710.0,584.0,1296259.0,0.0789,0.1038,153.27,-0.4306129372000034,24.44333333333333,0.1950229350600029,-1.4176966190392677,1.4176966190392677,1
OMNI - PRUDENCIAL,2021-09-01,3981092.0,327.0,1683874.0,0.0868999999999999,0.1155,172.27,3.0196768831999954,21.08666666666667,0.1249148408779189,0,2649829.0,1528.0,1464837.0,0.0802,0.1088,165.34,1.2447095295999857,21.71666666666667,0.1711737053572036,-1.577331735576074,1.577331735576074,0
OMNI - PRUDENCIAL,2021-12-01,4492063.0,328.0,1683874.0,0.0810999999999999,0.1076999999999999,174.3,2.958021687500012,22.62,0.1274660544498859,0,2909554.0,1014.0,1464837.0,0.0958,0.1332,171.47,3.131382328999988,20.72,0.1518778708039032,-1.7199479294896054,1.7199479294896054,0
OMNI - PRUDENCIAL,2022-03-01,4815532.0,271.0,1800060.0,0.0747,0.1002,175.72,3.2006523548000043,24.72,0.1436123801417577,0,3184661.0,1157.0,1521354.0,0.0975,0.1321,173.12,2.052492994999988,22.403333333333336,0.1390452282422799,-1.8232427100229225,1.8232427100229225,0
OMNI - PRUDENCIAL,2022-06-01,4962845.0,288.0,1800060.0,0.0736,0.0963,177.81,2.215266379399994,25.546666666666667,0.1499338376388581,0,3583558.0,308.0,1521354.0,0.0953999999999999,0.1206,172.06,1.6786286369000036,21.46333333333333,0.1200247897791107,-1.992195434045952,1.992195434045952,0
OMNI - PRUDENCIAL,2022-09-01,4892469.0,295.0,794011.0,0.0865,0.0978,179.54,-1.3245430992000151,27.44,0.1796447887833067,1,3981092.0,327.0,1683874.0,0.0868999999999999,0.1155,172.27,3.0196768831999954,21.08666666666667,0.1195300520971474,-1.99688797500966,1.99688797500966,0
OMNI - PRUDENCIAL,2022-12-01,4913613.0,277.0,794011.0,0.0773,0.0944,180.33,1.6286339977999995,29.036666666666665,0.1845187506539803,1,4492063.0,328.0,1683874.0,0.0810999999999999,0.1076999999999999,174.3,2.958021687500012,22.62,0.1029044845336957,-2.165361116376792,2.165361116376792,0
OMNI - PRUDENCIAL,2023-03-01,4829468.0,262.0,881239.0,0.0596999999999999,0.0732,182.74,2.094210609200031,30.19,0.2008321510865981,1,4815532.0,271.0,1800060.0,0.0747,0.1002,175.72,3.2006523548000043,24.72,0.1020141485963574,-2.1750427972205237,2.1750427972205237,0
OMNI - PRUDENCIAL,2023-06-01,4634492.0,241.0,881239.0,0.1094999999999999,0.0797,184.28,0.760729877599986,32.02333333333333,0.1677574532555948,1,4962845.0,288.0,1800060.0,0.0736,0.0963,177.81,2.215266379399994,25.546666666666667,0.0924479366085408,-2.284105296146875,2.284105296146875,0
OMNI - PRUDENCIAL,2023-09-01,4584196.0,243.0,935951.0,0.1072,0.0764,184.44,0.6111867176000096,31.51333333333333,0.1686043434611685,1,4892469.0,295.0,794011.0,0.0865,0.0978,179.54,-1.3245430992000151,27.44,0.0529534268019566,-2.8839354841573326,2.8839354841573326,0
OMNI - PRUDENCIAL,2023-12-01,4579145.0,228.0,935951.0,0.1042,0.0766,185.03,1.083587763199989,30.41333333333333,0.1558629171550508,0,4913613.0,277.0,794011.0,0.0773,0.0944,180.33,1.6286339977999995,29.036666666666665,0.0619533335059526,-2.717418282687675,2.717418282687675,0
OMNI - PRUDENCIAL,2024-03-01,4593819.0,228.0,944203.0,0.1031,0.0794,186.65,1.415491577599992,29.896666666666665,0.1531844710763107,0,4829468.0,262.0,881239.0,0.0596999999999999,0.0732,182.74,2.094210609200031,30.19,0.0675649564166164,-2.6247100384120867,2.6247100384120867,0
OMNI - PRUDENCIAL,2024-06-01,4510681.0,245.0,944203.0,0.0876,0.0687,189.49,1.053515670799987,29.07333333333333,0.1255150566608146,0,4634492.0,241.0,881239.0,0.1094999999999999,0.0797,184.28,0.760729877599986,32.02333333333333,0.0635619956582907,-2.6900675812870767,2.6900675812870767,0
OMNI - PRUDENCIAL,2024-09-01,4639159.0,0.0,907291.0,0.0911,0.0722,190.99,0.8015076655999875,28.473333333333333,0.1072444621723506,0,4584196.0,243.0,935951.0,0.1072,0.0764,184.44,0.6111867176000096,31.51333333333333,0.0648112567486692,-2.669269069934936,2.669269069934936,0
OMNI - PRUDENCIAL,2024-12-01,3079101.0,0.0,907291.0,0.1693,0.0992,191.11,1.47713535680003,27.96,0.1317648815954819,0,4579145.0,228.0,935951.0,0.1042,0.0766,185.03,1.083587763199989,30.41333333333333,0.0641689131458561,-2.679916123024237,2.679916123024237,0
ORIGINAL - PRUDENCIAL,2017-03-01,6673793.0,29104.0,620293.0,0.1417,0.1396,164.34,0.9630321349999972,41.17333333333333,0.1249171054750229,0,5540677.0,703634.0,551158.0,0.2518,0.2689,163.26,2.6208101489999747,35.07,0.0401126061793538,-3.175125326111087,3.175125326111087,0
ORIGINAL - PRUDENCIAL,2017-06-01,5714519.0,10105.0,620293.0,0.1937,0.1548,165.65,0.2193980018000196,36.63666666666666,0.0612430239909579,0,5933354.0,48244.0,551158.0,0.2365,0.2729,163.72,1.7496396530000125,38.303333333333335,0.0568739351921188,-2.808362803449408,2.808362803449408,0
ORIGINAL - PRUDENCIAL,2017-09-01,5597986.0,158991.0,691898.0,0.1989,0.1668,166.12,0.5911447296000016,36.16333333333333,0.0439097935251532,0,6268572.0,168810.0,555151.0,0.208,0.2575,162.92,1.043057830399996,39.71333333333333,0.0503627375723299,-2.936828515008221,2.936828515008221,0
ORIGINAL - PRUDENCIAL,2017-12-01,6467540.0,127767.0,691898.0,0.1631,0.1408,167.13,1.144261174399985,33.526666666666664,0.0488659545347849,0,7581821.0,147351.0,555151.0,0.2011,0.21,162.73,0.7417894039999817,40.38,0.0320965734911861,-3.4063830367841668,3.4063830367841668,0
ORIGINAL - PRUDENCIAL,2018-03-01,5676379.0,30897.0,850721.0,0.1432,0.1329,167.98,0.7014778351999817,33.15,0.0529323467889148,0,6673793.0,29104.0,620293.0,0.1417,0.1396,164.34,0.9630321349999972,41.17333333333333,0.050284048565045,-2.9384750406342093,2.9384750406342093,0
ORIGINAL - PRUDENCIAL,2018-06-01,6420206.0,105351.0,850721.0,0.1510999999999999,0.1264,167.89,1.8887030879999989,30.82333333333333,0.049294356004087,0,5714519.0,10105.0,620293.0,0.1937,0.1548,165.65,0.2193980018000196,36.63666666666666,0.053929488599947,-2.864639676103093,2.864639676103093,0
ORIGINAL - PRUDENCIAL,2018-09-01,6483778.0,51782.0,818675.0,0.1416,0.1199,169.35,0.7208535743999933,28.546666666666667,0.0482612852959522,0,5597986.0,158991.0,691898.0,0.1989,0.1668,166.12,0.5911447296000016,36.16333333333333,0.0526738798603923,-2.8895237115014734,2.8895237115014734,0
ORIGINAL - PRUDENCIAL,2018-12-01,7032755.0,11072.0,818675.0,0.1362,0.1021,169.09,0.3894135824999978,28.71666666666667,0.0436736137876373,0,6467540.0,127767.0,691898.0,0.1631,0.1408,167.13,1.144261174399985,33.526666666666664,0.0396735301408925,-3.186589081286613,3.186589081286613,0
ORIGINAL - PRUDENCIAL,2019-03-01,6855496.0,47249.0,977908.0,0.1304,0.1076999999999999,169.51,1.507011320000018,30.386666666666667,0.0440424351640148,0,5676379.0,30897.0,850721.0,0.1432,0.1329,167.98,0.7014778351999817,33.15,0.0579210236606557,-2.789008688549196,2.789008688549196,0
ORIGINAL - PRUDENCIAL,2019-06-01,7340376.0,38420.0,977908.0,0.1372,0.1123,170.58,0.710811074100004,30.69666666666667,0.0399646590037217,0,6420206.0,105351.0,850721.0,0.1510999999999999,0.1264,167.89,1.8887030879999989,30.82333333333333,0.0420324021392018,-3.126373154460141,3.126373154460141,0
ORIGINAL - PRUDENCIAL,2019-09-01,8528979.0,1305.0,1209870.0,0.1364,0.1168999999999999,170.5,0.2600889164000142,30.59,0.0389935480009926,0,6483778.0,51782.0,818675.0,0.1416,0.1199,169.35,0.7208535743999933,28.546666666666667,0.0372322235847844,-3.25263762511552,3.25263762511552,0
ORIGINAL - PRUDENCIAL,2022-12-01,15365055.0,12164.0,4333631.0,0.0875,0.0469,180.33,1.6286339977999995,29.036666666666665,0.2960901568569904,1,7032755.0,11072.0,818675.0,0.1362,0.1021,169.09,0.3894135824999978,28.71666666666667,0.0313838925562984,-3.4295735741646776,3.4295735741646776,0
ORIGINAL - PRUDENCIAL,2023-03-01,15356599.0,29440.0,5344230.0,0.0875,0.0518,182.74,2.094210609200031,30.19,0.3127046378409767,1,6855496.0,47249.0,977908.0,0.1304,0.1076999999999999,169.51,1.507011320000018,30.386666666666667,0.0386704614082294,-3.2132412249687743,3.2132412249687743,0
ORIGINAL - PRUDENCIAL,2023-06-01,17068482.0,84416.0,5344230.0,0.0965,0.0584999999999999,184.28,0.760729877599986,32.02333333333333,0.2512844868232394,1,7340376.0,38420.0,977908.0,0.1372,0.1123,170.58,0.710811074100004,30.69666666666667,0.0314300636554425,-3.428055815218163,3.428055815218163,0
ORIGINAL - PRUDENCIAL,2023-09-01,17976443.0,12326.0,6212462.0,0.1043,0.0795,184.44,0.6111867176000096,31.51333333333333,0.2100850507591226,1,8528979.0,1305.0,1209870.0,0.1364,0.1168999999999999,170.5,0.2600889164000142,30.59,0.0236601151623639,-3.72002004262976,3.72002004262976,0
ORIGINAL - PRUDENCIAL,2023-12-01,19641630.0,77354.0,6212462.0,0.0819999999999999,0.0635,185.03,1.083587763199989,30.41333333333333,0.166869481405495,1,15365055.0,12164.0,4333631.0,0.0875,0.0469,180.33,1.6286339977999995,29.036666666666665,0.0084989354879617,-4.75927910275497,4.75927910275497,0
ORIGINAL - PRUDENCIAL,2024-03-01,20294907.0,2806.0,5789517.0,0.0636,0.0533,186.65,1.415491577599992,29.896666666666665,0.1348129391573173,0,15356599.0,29440.0,5344230.0,0.0875,0.0518,182.74,2.094210609200031,30.19,0.0136027655534695,-4.283786026674901,4.283786026674901,0
ORIGINAL - PRUDENCIAL,2024-06-01,22978887.0,12212.0,5789517.0,0.062,0.0482,189.49,1.053515670799987,29.07333333333333,0.1099830227450202,0,17068482.0,84416.0,5344230.0,0.0965,0.0584999999999999,184.28,0.760729877599986,32.02333333333333,0.0069990115556053,-4.954962726814994,4.954962726814994,0
ORIGINAL - PRUDENCIAL,2024-09-01,25040997.0,13714.0,6417337.0,0.0637,0.0481,190.99,0.8015076655999875,28.473333333333333,0.0969419160345305,0,17976443.0,12326.0,6212462.0,0.1043,0.0795,184.44,0.6111867176000096,31.51333333333333,0.0078886644138327,-4.83440848982609,4.83440848982609,0
