Instituicao,Data,RWA_Credito,RWA_Mercado,RWA_Operacional,Capital_Principal,Alavancagem,PIB,IPCA,Spread,NPL,Desemprego,Selic,NPL_Volatility_8Q,RWA_Credito_lag1,RWA_Mercado_lag1,RWA_Operacional_lag1,Capital_Principal_lag1,Alavancagem_lag1,PIB_lag1,Spread_lag1,Desemprego_lag1,Selic_lag1,NPL_Volatility_8Q_lag1,Estresse_Alto_P90,RWA_Operacional_lag1_x_Alavancagem_lag1,Prob_Estresse,Score_Robustez
HS FINANCEIRA - PRUDENCIAL,2021-09-01,226888.0,0.0,378978.0,0.32,0.0,172.27,3.0196768831999954,21.08666666666667,0.1330789493843711,12.6,5.75,0.06937183071021107,221552.0,0.0,338634.0,0.3324,0.0,172.06,21.46333333333333,14.1,4.25,0.06670215194181835,0,0.0,0.1369790947568259,1.8406105936573969
HS FINANCEIRA - PRUDENCIAL,2021-12-01,238240.0,0.0,378978.0,0.3387,0.0,174.3,2.958021687500012,22.62,0.133762603248152,11.1,9.25,0.06912605529892911,226888.0,0.0,378978.0,0.32,0.0,172.27,21.08666666666667,12.6,5.75,0.06937183071021107,0,0.0,0.16417641331160265,1.6274760296209974
HS FINANCEIRA - PRUDENCIAL,2022-03-01,232834.0,0.0,433763.0,0.3322,0.0,175.72,3.2006523548000043,24.72,0.1583067346446109,11.1,11.75,0.054552817895854526,238240.0,0.0,378978.0,0.3387,0.0,174.3,22.62,11.1,9.25,0.06912605529892911,0,0.0,0.1797138203479197,1.5182875803469933
HS FINANCEIRA - PRUDENCIAL,2022-06-01,254531.0,0.0,433763.0,0.319,0.0,177.81,2.215266379399994,25.546666666666667,0.1639595547637908,9.3,13.25,0.03621564554062539,232834.0,0.0,433763.0,0.3322,0.0,175.72,24.72,11.1,11.75,0.054552817895854526,1,0.0,0.1694602151953164,1.589457652009686
HS FINANCEIRA - PRUDENCIAL,2022-09-01,263990.0,0.0,498865.0,0.3002,0.0,179.54,-1.3245430992000151,27.44,0.1750568534316778,8.7,13.75,0.020459117072915187,254531.0,0.0,433763.0,0.319,0.0,177.81,25.546666666666667,9.3,13.25,0.03621564554062539,1,0.0,0.1755478344051943,1.546807557698009
HS FINANCEIRA - PRUDENCIAL,2022-12-01,295454.0,0.0,498865.0,0.3421,0.0,180.33,1.6286339977999995,29.036666666666665,0.1796097842170861,7.9,13.75,0.024103727217931345,263990.0,0.0,498865.0,0.3002,0.0,179.54,27.44,8.7,13.75,0.020459117072915187,1,0.0,0.17360184139698823,1.5603122804133147
HS FINANCEIRA - PRUDENCIAL,2023-03-01,310108.0,0.0,580867.0,0.2884,0.0,182.74,2.094210609200031,30.19,0.2012929939006162,8.8,13.75,0.028201610392473764,295454.0,0.0,498865.0,0.3421,0.0,180.33,29.036666666666665,7.9,13.75,0.024103727217931345,1,0.0,0.1853427871239253,1.480560413246533
HS FINANCEIRA - PRUDENCIAL,2023-06-01,625789.0,0.0,580867.0,0.4057,0.0,184.28,0.760729877599986,32.02333333333333,0.22118156281187,8.0,13.75,0.03061599625475739,310108.0,0.0,580867.0,0.2884,0.0,182.74,30.19,8.8,13.75,0.028201610392473764,1,0.0,0.16963131707010612,1.5882424397385524
HS FINANCEIRA - PRUDENCIAL,2023-09-01,717675.0,0.0,674120.0,0.3922,0.0,184.44,0.6111867176000096,31.51333333333333,0.2117189774029589,7.7,12.75,0.029381227810096232,625789.0,0.0,580867.0,0.4057,0.0,184.28,32.02333333333333,8.0,13.75,0.03061599625475739,1,0.0,0.15427790280058198,1.7014352756667068
HS FINANCEIRA - PRUDENCIAL,2023-12-01,731172.0,0.0,674120.0,0.3461999999999999,0.0,185.03,1.083587763199989,30.41333333333333,0.1624717952226425,7.4,11.75,0.024124733758691452,717675.0,0.0,674120.0,0.3922,0.0,184.44,31.51333333333333,7.7,12.75,0.029381227810096232,1,0.0,0.1577274438406431,1.6752351584324374
HS FINANCEIRA - PRUDENCIAL,2024-03-01,818001.0,0.0,773801.0,0.3329999999999999,0.0,186.65,1.415491577599992,29.896666666666665,0.149746978909533,7.9,10.75,0.02558293659984436,731172.0,0.0,674120.0,0.3461999999999999,0.0,185.03,30.41333333333333,7.4,11.75,0.024124733758691452,0,0.0,0.1557373916875607,1.690292391463793
HS FINANCEIRA - PRUDENCIAL,2024-06-01,920323.0,0.0,773801.0,0.3399,0.0,189.49,1.053515670799987,29.07333333333333,0.1477594219201874,6.9,10.5,0.027857204065048626,818001.0,0.0,773801.0,0.3329999999999999,0.0,186.65,29.896666666666665,7.9,10.75,0.02558293659984436,0,0.0,0.13785510745659396,1.8332201578406906
HS FINANCEIRA - PRUDENCIAL,2024-09-01,949522.0,0.0,872858.0,0.2873,0.0,190.99,0.8015076655999875,28.473333333333333,0.1477867665977294,6.4,10.5,0.030267198172399833,920323.0,0.0,773801.0,0.3399,0.0,189.49,29.07333333333333,6.9,10.5,0.027857204065048626,0,0.0,0.12880873446840221,1.9115329203264566
HS FINANCEIRA - PRUDENCIAL,2024-12-01,1031635.0,0.0,872858.0,0.2994,0.0,191.11,1.47713535680003,27.96,0.1396760590593827,6.2,11.25,0.03306971281593535,949522.0,0.0,872858.0,0.2873,0.0,190.99,28.473333333333333,6.4,10.5,0.030267198172399833,0,0.0,0.13530496845488738,1.854845623926127
INDUSTRIAL DO BRASIL - PRUDENCIAL,2017-03-01,2562969.0,83359.0,250151.0,0.1644999999999999,0.168,164.34,0.9630321349999972,41.17333333333333,0.0116548291568784,13.7,12.25,0.010148085690457219,2758272.0,12948.0,244576.0,0.1572,0.1625,162.73,40.38,12.0,13.75,0.011177502344265233,0,39743.6,0.14709943753965546,1.7575341629698322
INDUSTRIAL DO BRASIL - PRUDENCIAL,2017-06-01,2562065.0,165651.0,250151.0,0.1563,0.1586,165.65,0.2193980018000196,36.63666666666666,0.0162673117477413,13.0,10.25,0.009083157727824526,2562969.0,83359.0,250151.0,0.1644999999999999,0.168,164.34,41.17333333333333,13.7,12.25,0.010148085690457219,0,42025.368,0.08819952788936927,2.335819575397413
INDUSTRIAL DO BRASIL - PRUDENCIAL,2017-09-01,2414590.0,105754.0,254137.0,0.1678,0.1577,166.12,0.5911447296000016,36.16333333333333,0.0155854281701059,12.4,8.25,0.008308130647845092,2562065.0,165651.0,250151.0,0.1563,0.1586,165.65,36.63666666666666,13.0,10.25,0.009083157727824526,0,39673.948599999996,0.05786484577883516,2.7900386941020487
INDUSTRIAL DO BRASIL - PRUDENCIAL,2017-12-01,2646966.0,103791.0,254137.0,0.1572,0.1597,167.13,1.144261174399985,33.526666666666664,0.0168354721259361,11.8,7.0,0.007691871383312288,2414590.0,105754.0,254137.0,0.1678,0.1577,166.12,36.16333333333333,12.4,8.25,0.008308130647845092,0,40077.4049,0.07707199436828377,2.4828112543529897
INDUSTRIAL DO BRASIL - PRUDENCIAL,2018-03-01,2544883.0,176578.0,276460.0,0.1593,0.1543999999999999,167.98,0.7014778351999817,33.15,0.0141245117742074,13.1,6.5,0.004447875038221518,2646966.0,103791.0,254137.0,0.1572,0.1597,167.13,33.526666666666664,11.8,7.0,0.007691871383312288,0,40585.6789,0.06938813676307187,2.596126374493534
INDUSTRIAL DO BRASIL - PRUDENCIAL,2018-06-01,2670377.0,50855.0,276460.0,0.1686,0.1442,167.89,1.8887030879999989,30.82333333333333,0.0161693581140093,12.4,6.5,0.003246585823227703,2544883.0,176578.0,276460.0,0.1593,0.1543999999999999,167.98,33.15,13.1,6.5,0.004447875038221518,0,42685.42399999997,0.042838827374872754,3.1065269188205553
INDUSTRIAL DO BRASIL - PRUDENCIAL,2018-09-01,2665324.0,79380.0,272395.0,0.1664,0.1479,169.35,0.7208535743999933,28.546666666666667,0.0177539782184877,11.9,6.5,0.003411709045131464,2670377.0,50855.0,276460.0,0.1686,0.1442,167.89,30.82333333333333,12.4,6.5,0.003246585823227703,0,39865.532,0.07163659558419182,2.5618172009201507
INDUSTRIAL DO BRASIL - PRUDENCIAL,2018-12-01,2909845.0,271131.0,272395.0,0.1477,0.1493,169.09,0.3894135824999978,28.71666666666667,0.0162532902171153,11.6,6.5,0.001893631850615064,2665324.0,79380.0,272395.0,0.1664,0.1479,169.35,28.546666666666667,11.9,6.5,0.003411709045131464,0,40287.2205,0.05778215648799534,2.791556487592193
INDUSTRIAL DO BRASIL - PRUDENCIAL,2019-03-01,2963784.0,82734.0,303292.0,0.1546,0.1517,169.51,1.507011320000018,30.386666666666667,0.0150860257436492,12.7,6.5,0.0010995266236772101,2909845.0,271131.0,272395.0,0.1477,0.1493,169.09,28.71666666666667,11.6,6.5,0.001893631850615064,0,40668.5735,0.026721574493603763,3.595198920363555
INDUSTRIAL DO BRASIL - PRUDENCIAL,2019-06-01,2812325.0,78208.0,303292.0,0.1626,0.1311999999999999,170.58,0.710811074100004,30.69666666666667,0.0222033693740724,12.0,6.5,0.0024598661647979095,2963784.0,82734.0,303292.0,0.1546,0.1517,169.51,30.386666666666667,12.7,6.5,0.0010995266236772101,0,46009.3964,0.05115573105620563,2.9203701548540586
INDUSTRIAL DO BRASIL - PRUDENCIAL,2019-09-01,2823857.0,17231.0,319743.0,0.1663,0.1435,170.5,0.2600889164000142,30.59,0.020392773910262,11.8,5.5,0.0027089165451400555,2812325.0,78208.0,303292.0,0.1626,0.1311999999999999,170.58,30.69666666666667,12.0,6.5,0.0024598661647979095,0,39791.91039999997,0.05991914587485936,2.75296980201563
INDUSTRIAL DO BRASIL - PRUDENCIAL,2019-12-01,2958531.0,301253.0,319743.0,0.151,0.147,171.91,1.767530865000011,29.096666666666664,0.0212908749787306,11.0,4.5,0.0030268114823375067,2823857.0,17231.0,319743.0,0.1663,0.1435,170.5,30.59,11.8,5.5,0.0027089165451400555,0,45883.1205,0.07515343996853263,2.510095952964646
INDUSTRIAL DO BRASIL - PRUDENCIAL,2020-03-01,3185320.0,623030.0,330348.0,0.1316,0.1387,168.09,0.5308473674999981,28.24,0.01800002193475,12.2,3.75,0.0026169089269080137,2958531.0,301253.0,319743.0,0.151,0.147,171.91,29.096666666666664,11.0,4.5,0.0030268114823375067,0,47002.221,0.022475780237681754,3.772584773346803
INDUSTRIAL DO BRASIL - PRUDENCIAL,2020-06-01,3212998.0,13673.0,330348.0,0.1568999999999999,0.1365,153.27,-0.4306129372000034,24.44333333333333,0.0182054042448886,13.3,2.25,0.0024642301674683625,3185320.0,623030.0,330348.0,0.1316,0.1387,168.09,28.24,12.2,3.75,0.0026169089269080137,0,45819.2676,0.00603219499214307,5.104593860437686
INDUSTRIAL DO BRASIL - PRUDENCIAL,2020-09-01,3764207.0,12226.0,352947.0,0.1378,0.1277,165.34,1.2447095295999857,21.71666666666667,0.0130365103149372,14.6,2.0,0.0031716780442189877,3212998.0,13673.0,330348.0,0.1568999999999999,0.1365,153.27,24.44333333333333,13.3,2.25,0.0024642301674683625,0,45092.502,0.12358199020309821,1.9589383332938188
INDUSTRIAL DO BRASIL - PRUDENCIAL,2020-12-01,4222608.0,8191.0,352947.0,0.1268,0.1138,171.47,3.131382328999988,20.72,0.014385449489822,13.9,2.0,0.0033851214748252295,3764207.0,12226.0,352947.0,0.1378,0.1277,165.34,21.71666666666667,14.6,2.0,0.0031716780442189877,0,45071.331900000005,0.049234067824015314,2.960682084932201
INDUSTRIAL DO BRASIL - PRUDENCIAL,2021-03-01,3818981.0,23203.0,390274.0,0.1423,0.1048,173.12,2.052492994999988,22.403333333333336,0.0125802442798019,14.7,2.75,0.0037689372536892805,4222608.0,8191.0,352947.0,0.1268,0.1138,171.47,20.72,13.9,2.0,0.0033851214748252295,0,40165.3686,0.036450075930731955,3.274680760344454
INDUSTRIAL DO BRASIL - PRUDENCIAL,2021-06-01,4265933.0,35351.0,390274.0,0.1304,0.1105,172.06,1.6786286369000036,21.46333333333333,0.0112238057115961,14.1,4.25,0.0038152718502267634,3818981.0,23203.0,390274.0,0.1423,0.1048,173.12,22.403333333333336,14.7,2.75,0.0037689372536892805,0,40900.7152,0.03364987873427604,3.3575167606753413
INDUSTRIAL DO BRASIL - PRUDENCIAL,2021-09-01,3936196.0,40727.0,433385.0,0.1387,0.1082,172.27,3.0196768831999954,21.08666666666667,0.0089755209479597,12.6,5.75,0.004120151379103247,4265933.0,35351.0,390274.0,0.1304,0.1105,172.06,21.46333333333333,14.1,4.25,0.0038152718502267634,0,43125.277,0.032145782647178815,3.404800209432612
INDUSTRIAL DO BRASIL - PRUDENCIAL,2021-12-01,4135234.0,44677.0,433385.0,0.1354,0.1018,174.3,2.958021687500012,22.62,0.0066497752125994,11.1,9.25,0.004031286292690376,3936196.0,40727.0,433385.0,0.1387,0.1082,172.27,21.08666666666667,12.6,5.75,0.004120151379103247,0,46892.257000000005,0.040527163314890695,3.1644115568593967
INDUSTRIAL DO BRASIL - PRUDENCIAL,2022-03-01,4033637.0,78742.0,420036.0,0.1419,0.1101,175.72,3.2006523548000043,24.72,0.0094763924262195,11.1,11.75,0.0035873373781432428,4135234.0,44677.0,433385.0,0.1354,0.1018,174.3,22.62,11.1,9.25,0.004031286292690376,0,44118.593,0.044621388416892706,3.0638944089482787
INDUSTRIAL DO BRASIL - PRUDENCIAL,2022-06-01,4361222.0,214929.0,420036.0,0.1315,0.1076,177.81,2.215266379399994,25.546666666666667,0.0086127342630013,9.3,13.25,0.0026194103293110406,4033637.0,78742.0,420036.0,0.1419,0.1101,175.72,24.72,11.1,11.75,0.0035873373781432428,0,46245.9636,0.03772534862978427,3.2389676644496053
INDUSTRIAL DO BRASIL - PRUDENCIAL,2022-09-01,4598565.0,100567.0,450731.0,0.1288,0.105,179.54,-1.3245430992000151,27.44,0.0083775918692888,8.7,13.75,0.0025208293596551867,4361222.0,214929.0,420036.0,0.1315,0.1076,177.81,25.546666666666667,9.3,13.25,0.0026194103293110406,0,45195.8736,0.02338575192360231,3.731964796333727
INDUSTRIAL DO BRASIL - PRUDENCIAL,2022-12-01,4523967.0,34396.0,450731.0,0.1358,0.1084,180.33,1.6286339977999995,29.036666666666665,0.0134469886862913,7.9,13.75,0.0023017877314575313,4598565.0,100567.0,450731.0,0.1288,0.105,179.54,27.44,8.7,13.75,0.0025208293596551867,0,47326.755,0.03815354477758015,3.227236157817264
INDUSTRIAL DO BRASIL - PRUDENCIAL,2023-03-01,4693550.0,25734.0,499104.0,0.1323,0.1153999999999999,182.74,2.094210609200031,30.19,0.009381858643284,8.8,13.75,0.0020356825650073218,4523967.0,34396.0,450731.0,0.1358,0.1084,180.33,29.036666666666665,7.9,13.75,0.0023017877314575313,0,48859.240399999995,0.05536265932947431,2.8368957402796595
INDUSTRIAL DO BRASIL - PRUDENCIAL,2023-06-01,4789656.0,48316.0,499104.0,0.1317,0.1139,184.28,0.760729877599986,32.02333333333333,0.0114813760178107,8.0,13.75,0.002068289873069434,4693550.0,25734.0,499104.0,0.1323,0.1153999999999999,182.74,30.19,8.8,13.75,0.0020356825650073218,0,57596.60159999995,0.04507272239970918,3.0533579498881633
INDUSTRIAL DO BRASIL - PRUDENCIAL,2023-09-01,4885851.0,49128.0,528297.0,0.1281,0.1099,184.44,0.6111867176000096,31.51333333333333,0.0167438736272492,7.7,12.75,0.0032473900099217363,4789656.0,48316.0,499104.0,0.1317,0.1139,184.28,32.02333333333333,8.0,13.75,0.002068289873069434,0,56847.9456,0.043680136743345616,3.0861989801885428
INDUSTRIAL DO BRASIL - PRUDENCIAL,2023-12-01,5016751.0,223956.0,528297.0,0.1268999999999999,0.1115,185.03,1.083587763199989,30.41333333333333,0.0161932674400896,7.4,11.75,0.0033724952190075878,4885851.0,49128.0,528297.0,0.1281,0.1099,184.44,31.51333333333333,7.7,12.75,0.0032473900099217363,0,58059.840299999996,0.044722513688314806,3.061524823208081
INDUSTRIAL DO BRASIL - PRUDENCIAL,2024-03-01,4763971.0,99020.0,575914.0,0.1366,0.12,186.65,1.415491577599992,29.896666666666665,0.0215569922787124,7.9,10.75,0.004678900586204777,5016751.0,223956.0,528297.0,0.1268999999999999,0.1115,185.03,30.41333333333333,7.4,11.75,0.0033724952190075878,0,58905.1155,0.02038443410567593,3.8723886395491824
INDUSTRIAL DO BRASIL - PRUDENCIAL,2024-06-01,5343078.0,100444.0,575914.0,0.1259,0.104,189.49,1.053515670799987,29.07333333333333,0.0189419349293469,6.9,10.5,0.004649612992591231,4763971.0,99020.0,575914.0,0.1366,0.12,186.65,29.896666666666665,7.9,10.75,0.004678900586204777,0,69109.68,0.030117785305394378,3.4720587648867185
INDUSTRIAL DO BRASIL - PRUDENCIAL,2024-09-01,4883573.0,20876.0,607628.0,0.1381,0.1094999999999999,190.99,0.8015076655999875,28.473333333333333,0.018909889406283,6.4,10.5,0.004124892972588683,5343078.0,100444.0,575914.0,0.1259,0.104,189.49,29.07333333333333,6.9,10.5,0.004649612992591231,0,59895.056,0.026568075208271005,3.6011175793069383
INDUSTRIAL DO BRASIL - PRUDENCIAL,2024-12-01,5170130.0,94569.0,607628.0,0.1306,0.1096,191.11,1.47713535680003,27.96,0.0247378727145119,6.2,11.25,0.005025555624233548,4883573.0,20876.0,607628.0,0.1381,0.1094999999999999,190.99,28.473333333333333,6.4,10.5,0.004124892972588683,0,66535.26599999995,0.03823633411176953,3.224982532723282
INDUSVAL - PRUDENCIAL,2017-03-01,2031190.0,1109.0,169785.0,0.1086999999999999,0.0617999999999999,164.34,0.9630321349999972,41.17333333333333,0.0712629811656144,13.7,12.25,0.03943701833316986,2314532.0,7556.0,188517.0,0.1123,0.0721,162.73,40.38,12.0,13.75,0.04135197802349443,0,13592.0757,0.25344464812067546,1.0803243143160792
INDUSVAL - PRUDENCIAL,2017-06-01,1774078.0,3566.0,169785.0,0.0919,0.0516,165.65,0.2193980018000196,36.63666666666666,0.0517253773703898,13.0,10.25,0.04056777686806175,2031190.0,1109.0,169785.0,0.1086999999999999,0.0617999999999999,164.34,41.17333333333333,13.7,12.25,0.03943701833316986,0,10492.712999999983,0.22204711780659006,1.2537763580154506
INDUSVAL - PRUDENCIAL,2017-09-01,1602431.0,3501.0,160360.0,0.0572,0.0313,166.12,0.5911447296000016,36.16333333333333,0.1709190665426947,12.4,8.25,0.04740358662598887,1774078.0,3566.0,169785.0,0.0919,0.0516,165.65,36.63666666666666,13.0,10.25,0.04056777686806175,1,8760.906,0.21686873043934396,1.2840080899234116
INDUSVAL - PRUDENCIAL,2017-12-01,1534930.0,9397.0,160360.0,-0.0002,-0.0001,167.13,1.144261174399985,33.526666666666664,0.1738550369724346,11.8,7.0,0.05039181062850626,1602431.0,3501.0,160360.0,0.0572,0.0313,166.12,36.16333333333333,12.4,8.25,0.04740358662598887,1,5019.268,0.25815717575785563,1.0555687859034002
INDUSVAL - PRUDENCIAL,2018-03-01,1342340.0,1486.0,165076.0,-0.0686,-0.0378,167.98,0.7014778351999817,33.15,0.1747441569206858,13.1,6.5,0.054747323059519765,1534930.0,9397.0,160360.0,-0.0002,-0.0001,167.13,33.526666666666664,11.8,7.0,0.05039181062850626,1,-16.036,0.2829320037010877,0.9299640715237447
INDUSVAL - PRUDENCIAL,2018-06-01,1144930.0,6232.0,165076.0,-0.1247,-0.0665,167.89,1.8887030879999989,30.82333333333333,0.2176292998621659,12.4,6.5,0.06459196936117706,1342340.0,1486.0,165076.0,-0.0686,-0.0378,167.98,33.15,13.1,6.5,0.054747323059519765,1,-6239.8728,0.3034928969077759,0.8307197852799414
INDUSVAL - PRUDENCIAL,2018-09-01,1084367.0,6017.0,193829.0,-0.1677,-0.085,169.35,0.7208535743999933,28.546666666666667,0.092404954046488,11.9,6.5,0.06257676003016409,1144930.0,6232.0,165076.0,-0.1247,-0.0665,167.89,30.82333333333333,12.4,6.5,0.06459196936117706,0,-10977.554,0.3649878428555981,0.5537800981933418
INDUSVAL - PRUDENCIAL,2018-12-01,900572.0,3945.0,193829.0,-0.1042,-0.0489,169.09,0.3894135824999978,28.71666666666667,0.1503570094389481,11.6,6.5,0.05878386481768239,1084367.0,6017.0,193829.0,-0.1677,-0.085,169.35,28.546666666666667,11.9,6.5,0.06257676003016409,0,-16475.465,0.37245498680422046,0.5216992130453201
INDUSVAL - PRUDENCIAL,2019-03-01,842609.0,8705.0,249272.0,-0.1375,-0.0718,169.51,1.507011320000018,30.386666666666667,0.1657010894771378,12.7,6.5,0.052662701568139444,900572.0,3945.0,193829.0,-0.1042,-0.0489,169.09,28.71666666666667,11.6,6.5,0.05878386481768239,1,-9478.2381,0.34310859968664315,0.6494716944316689
INDUSVAL - PRUDENCIAL,2019-06-01,837799.0,5099.0,249272.0,0.0942,0.0458999999999999,170.58,0.710811074100004,30.69666666666667,0.0802894775257992,12.0,6.5,0.04556347491798871,842609.0,8705.0,249272.0,-0.1375,-0.0718,169.51,30.386666666666667,12.7,6.5,0.052662701568139444,0,-17897.729600000002,0.33922321045960396,0.6667577683144442
INDUSVAL - PRUDENCIAL,2019-09-01,857278.0,4384.0,186172.0,0.0197,0.0098,170.5,0.2600889164000142,30.59,0.0613762133839395,11.8,5.5,0.05497807070752141,837799.0,5099.0,249272.0,0.0942,0.0458999999999999,170.58,30.69666666666667,12.0,6.5,0.04556347491798871,0,11441.584799999975,0.2027522389137252,1.3691807620503569
INDUSVAL - PRUDENCIAL,2019-12-01,1203579.0,120444.0,186172.0,0.0867,0.0527,171.91,1.767530865000011,29.096666666666664,0.0685039001563206,11.0,4.5,0.05811361597603958,857278.0,4384.0,186172.0,0.0197,0.0098,170.5,30.59,11.8,5.5,0.05497807070752141,0,1824.4856,0.2530099538038469,1.0826230290874819
INDUSVAL - PRUDENCIAL,2020-03-01,1377176.0,8058.0,144798.0,0.0684999999999999,0.0361,168.09,0.5308473674999981,28.24,0.0774744155590962,12.2,3.75,0.056706652901625784,1203579.0,120444.0,186172.0,0.0867,0.0527,171.91,29.096666666666664,11.0,4.5,0.05811361597603958,0,9811.2644,0.12926204764436333,1.9074993523324608
INDUSVAL - PRUDENCIAL,2020-06-01,1418454.0,3177.0,144798.0,0.1082,0.0507,153.27,-0.4306129372000034,24.44333333333333,0.0414387916021921,13.3,2.25,0.0434769301235099,1377176.0,8058.0,144798.0,0.0684999999999999,0.0361,168.09,28.24,12.2,3.75,0.056706652901625784,0,5227.2078,0.20256338027219406,1.3703495313564145
INDUSVAL - PRUDENCIAL,2020-09-01,1440838.0,6470.0,109038.0,0.0791999999999999,0.0431,165.34,1.2447095295999857,21.71666666666667,0.0431359732260058,14.6,2.0,0.04680483013049669,1418454.0,3177.0,144798.0,0.1082,0.0507,153.27,24.44333333333333,13.3,2.25,0.0434769301235099,0,7341.2586,0.27563103466653827,0.9662377428944048
ING - PRUDENCIAL,2017-03-01,2457000.0,13868.0,280428.0,0.2302,0.0926,164.34,0.9630321349999972,41.17333333333333,0.096607188586994,13.7,12.25,0.05158902682918433,2312022.0,4201.0,246614.0,0.2261,0.0866,162.73,40.38,12.0,13.75,0.05359052132292712,0,21356.772399999998,0.23938674764735746,1.156044583960203
ING - PRUDENCIAL,2017-06-01,2023858.0,18002.0,280428.0,0.2811,0.1477,165.65,0.2193980018000196,36.63666666666666,0.115862448361826,13.0,10.25,0.052155865151799666,2457000.0,13868.0,280428.0,0.2302,0.0926,164.34,41.17333333333333,13.7,12.25,0.05158902682918433,0,25967.6328,0.1761381127944722,1.5427344842837136
ING - PRUDENCIAL,2017-09-01,2421796.0,57216.0,287576.0,0.2046,0.1175,166.12,0.5911447296000016,36.16333333333333,0.1471755875993053,12.4,8.25,0.056593048891964724,2023858.0,18002.0,280428.0,0.2811,0.1477,165.65,36.63666666666666,13.0,10.25,0.052155865151799666,0,41419.215599999996,0.13358931374697114,1.8695887588336433
ING - PRUDENCIAL,2017-12-01,2715871.0,21521.0,287576.0,0.2144,0.1159999999999999,167.13,1.144261174399985,33.526666666666664,0.1479136282006021,11.8,7.0,0.05796344006214129,2421796.0,57216.0,287576.0,0.2046,0.1175,166.12,36.16333333333333,12.4,8.25,0.056593048891964724,0,33790.18,0.13484892284900013,1.8587490856805973
ING - PRUDENCIAL,2018-03-01,2433519.0,8813.0,286798.0,0.2496,0.1245,167.98,0.7014778351999817,33.15,0.0298408110647328,13.1,6.5,0.052278516434581986,2715871.0,21521.0,287576.0,0.2144,0.1159999999999999,167.13,33.526666666666664,11.8,7.0,0.05796344006214129,0,33358.81599999997,0.1370045679983376,1.8403951296980205
ING - PRUDENCIAL,2018-06-01,3209615.0,45528.0,286798.0,0.1712999999999999,0.0591,167.89,1.8887030879999989,30.82333333333333,0.0266670755262027,12.4,6.5,0.046195037353374865,2433519.0,8813.0,286798.0,0.2496,0.1245,167.98,33.15,13.1,6.5,0.052278516434581986,0,35706.351,0.11266177945889279,2.0638359898414973
ING - PRUDENCIAL,2018-09-01,3195591.0,38865.0,285909.0,0.1934,0.0626999999999999,169.35,0.7208535743999933,28.546666666666667,0.0216847752561381,11.9,6.5,0.05282977059917537,3209615.0,45528.0,286798.0,0.1712999999999999,0.0591,167.89,30.82333333333333,12.4,6.5,0.046195037353374865,0,16949.7618,0.11147552193055586,2.075757164665062
ING - PRUDENCIAL,2018-12-01,3155438.0,41242.0,285909.0,0.1827,0.0904,169.09,0.3894135824999978,28.71666666666667,0.0222260953756605,11.6,6.5,0.0568926178453744,3195591.0,38865.0,285909.0,0.1934,0.0626999999999999,169.35,28.546666666666667,11.9,6.5,0.05282977059917537,0,17926.49429999997,0.10523753689684605,2.140338227537412
ING - PRUDENCIAL,2019-03-01,3620583.0,68599.0,312265.0,0.1611,0.0741,169.51,1.507011320000018,30.386666666666667,0.0222299177755425,12.7,6.5,0.05907869044042585,3155438.0,41242.0,285909.0,0.1827,0.0904,169.09,28.71666666666667,11.6,6.5,0.0568926178453744,0,25846.1736,0.10454518638222851,2.147712377434935
ING - PRUDENCIAL,2019-06-01,3373303.0,91112.0,312265.0,0.1639,0.0833,170.58,0.710811074100004,30.69666666666667,0.0186228997228953,12.0,6.5,0.05750101851112718,3620583.0,68599.0,312265.0,0.1611,0.0741,169.51,30.386666666666667,12.7,6.5,0.05907869044042585,0,23138.8365,0.0857779695040157,2.366311255994352
ING - PRUDENCIAL,2019-09-01,4218236.0,7753.0,352515.0,0.1382,0.0667,170.5,0.2600889164000142,30.59,0.0204415389887186,11.8,5.5,0.04427112145551828,3373303.0,91112.0,312265.0,0.1639,0.0833,170.58,30.69666666666667,12.0,6.5,0.05750101851112718,0,26011.6745,0.08204631044865404,2.4148630929296973
ING - PRUDENCIAL,2019-12-01,3397061.0,51204.0,352515.0,0.1885,0.0663,171.91,1.767530865000011,29.096666666666664,0.0206399558993635,11.0,4.5,0.0036664774909235124,4218236.0,7753.0,352515.0,0.1382,0.0667,170.5,30.59,11.8,5.5,0.04427112145551828,0,23512.7505,0.10039318230404966,2.1928634991397797
ING - PRUDENCIAL,2020-03-01,5585881.0,53557.0,362604.0,0.1329,0.0212,168.09,0.5308473674999981,28.24,0.0550200537904657,12.2,3.75,0.011974415470649799,3397061.0,51204.0,352515.0,0.1885,0.0663,171.91,29.096666666666664,11.0,4.5,0.0036664774909235124,0,23371.7445,0.07354626074707335,2.5334495077865835
ING - PRUDENCIAL,2020-06-01,4659084.0,2592.0,362604.0,0.1458,0.0203,153.27,-0.4306129372000034,24.44333333333333,0.0516078940827614,13.3,2.25,0.015043680235316131,5585881.0,53557.0,362604.0,0.1329,0.0212,168.09,28.24,12.2,3.75,0.011974415470649799,0,7687.2048,0.06260739705009476,2.7062187596708718
ING - PRUDENCIAL,2020-09-01,4383039.0,4192030.0,355497.0,0.0904,0.0187,165.34,1.2447095295999857,21.71666666666667,0.0538501607677682,14.6,2.0,0.01696666087936585,4659084.0,2592.0,362604.0,0.1458,0.0203,153.27,24.44333333333333,13.3,2.25,0.015043680235316131,0,7360.861199999999,0.15415714195093697,1.7023611110484982
